id,age,toss,roll,spot
10243,30,000101100101,4145204135,7806123747
10244,34,101101011110,1320411251,8021245367
10245,22,111010001100,2140423145,0553867211
10246,22,001011101011,2300111122,4144144485
10247,44,110110010010,4024314251,2853716404
10248,58,001001110010,0143245014,4602315784
10249,30,000110110111,0125411345,0111110856
10250,16,001001110010,4253011425,0877542414
10251,39,110100111100,2241420315,1542773361
10252,28,010010100110,0541243051,0425368741
10253,23,110110001001,2411350234,5320167485
10254,22,000110111010,5441443445,0004283443
10255,34,010011101011,1413332004,8883662114
10256,33,001011101011,0240324140,0351684267
10257,31,011101100010,5125302401,8521347102
10258,30,101110100101,0214531412,1723501147
10259,39,000110111100,4345112343,1087150078
10260,40,000101001100,1452144130,0482635174
10261,36,101001110101,1340532134,2407383541
10262,21,001101110010,4234154021,5026145804
10263,31,101000011100,2410511423,2637433503
10264,35,000101001101,3440512341,1402375864
10265,34,100010110100,4513245101,1358852674
10266,48,101101101111,1323225041,8042422182
10267,49,101110100010,3103304525,0487412141
10268,31,101110010100,0425130410,0417352874
10269,32,001000001101,4052543541,0464784885
10270,26,000110011110,0415200543,0352252553
10271,27,000101101001,5145501211,0542564135
10272,19,101110101011,5412530145,0772166432
10273,32,001001100111,4252000113,2612384165
10274,30,000010101000,0432515440,7463521803
10275,26,001011010101,0403105213,6431467052
10276,36,001010011000,0431051245,1408715316
10277,26,001101000101,5315422031,4327460318
10278,39,111100100101,3432051444,4444477244
10279,47,110110010001,2314201534,5632785180
10280,36,011100100011,0000114500,6444410224
10281,39,100111010110,2411503144,2264731770
10282,23,000101101101,0451543215,5284137058
10283,32,001011101000,1431405241,6473284043
10284,42,001011000110,0133254115,2043853445
10285,41,010000110110,1150413225,4043186441
10286,25,110100101100,1444305320,5043277543
10287,27,000100111001,0041501345,0732610472
10288,37,011011101100,2154104121,5138132747
10289,32,000101100010,2024412232,6481264743
10290,26,111011000101,4155213412,6452254312
10291,29,011010001101,5144130250,0428674301
10292,24,100001100101,2455511031,1522227845
10293,37,001101001000,4245130451,6514423400
10294,25,001001111100,5120354410,7235603185
10295,29,011101010000,0412345104,8541263054
10296,30,010101010010,0124342143,3458765431
10297,25,010110011001,4022315412,0862357410
10298,26,010101000001,2401352410,1447632587
10299,39,100110111000,1315205514,2654043872
10300,21,101111111000,1530241503,0478524314
10301,44,000110111000,0105554030,0463278811
10302,22,001001110110,4201143214,0511425038
10303,29,110111001000,1452101245,2041731042
10304,20,001010101000,3241411140,2358705563
10305,40,001011110111,1114344554,4274023130
10306,32,001011000110,1324140544,3141724675
10307,20,111011101000,1322101213,0053431618
10308,27,001001101110,2130452144,8865347454
10309,42,010100010100,0120340150,2453764342
10310,36,001011011010,4013254102,1386572046
10311,38,010101010101,0522141302,1600783724
10312,27,001011101011,4024115103,6137128522
10313,30,000100111101,2351440210,1643738224
10314,28,010101101001,4203145444,4432840164
10315,25,010000100001,1101021445,4128534057
10316,21,001000110101,4244513044,4142670301
10317,43,100011110011,4215230131,1246524215
10318,31,010000011001,2242101512,0013856661
10319,31,001001110100,2431134044,0324861370
10320,30,001000001110,0423001435,6420108386
10321,17,100011111001,1441052441,1447358201
10322,22,001010111010,0411534023,7536134238
10323,30,001000110101,5033140215,0473258061
10324,30,000000001001,4133304524,8888857410
10325,27,010001010011,4413405321,0530713618
10326,35,010111000100,0000011111,6832427134
10327,37,000011010111,5524441003,2401112257
10328,33,001100110101,0352143120,2405632580
10329,33,001010010101,3245510043,3108724555
10330,31,000111101111,0411055442,0103787452
10331,27,001000100110,4204445310,2174356443
10332,41,001011101011,2400152254,2653417841
10333,32,001011010100,0011443511,0004425558
10334,30,001000110110,0100420051,4412534705
10335,25,101110110111,3024105041,0324586123
10336,24,000010001011,5455212320,4108264311
10337,41,000010110000,3124453124,6442110003
10338,26,010001101001,2304132350,8364620564
10339,43,011001111100,4111520522,0586237777
10340,33,000010100111,5444500114,0418860000
10341,28,000100100011,0141311542,4221460265
10342,33,000100011000,1100214433,0103231405
10343,38,000000001000,4132541433,5673573653
10344,17,010010001110,0423511042,0563321788
10345,27,110100111000,5031420013,0864735488
10346,30,000011010100,2140221530,0000004433
10347,34,111010010001,5100425130,2352046187
10348,38,001100101110,2320244032,0031462541
10349,30,000110111001,4133152043,0435563441
10350,28,100100001101,2405314255,0131257876
10351,33,110111001100,2412310512,8154708236
10352,24,001001101001,0411432200,1432278040
10353,27,110110011000,1354215042,0465042781
10354,33,011011100111,1325102435,0561458723
10355,39,001001001110,0143225103,0748633104
10356,32,100001001101,1125303042,2466418304
10357,26,001111001010,2242040502,8673472010
10358,31,111010010100,5322144522,0832144043
10359,30,011101000010,1300524123,1725844603
10360,26,110110000101,5432215043,4324580107
10361,29,010010110110,4253104221,4208356704
10362,25,101000101011,0435025530,0264357084
10363,32,001001110101,3132540132,1435774243
10364,28,101111110100,3144452142,6341445280
10365,28,101110000010,4255314244,4855732175
10366,32,111011001111,5432105432,0487642543
10367,33,010101001011,4042140351,1648028634
10368,38,110101001001,0413002514,6361530307
10369,32,001011101001,1525413451,0344168366
10370,36,011101001100,2504413122,7651134428
10371,37,000010100111,4251443315,3405027485
10372,29,010011110010,0241552030,7462521803
10373,25,010000111010,3124512450,4123870622
10374,32,001001111000,1405224441,0341177522
10375,34,101100000010,1302251304,5341650742
10376,46,011100101000,2314151043,0524687132
10377,27,001011100100,0503320542,8361542075
10378,30,110110010110,0223431504,2735547081
10379,25,011101001011,4132511043,4324507118
10380,38,000101101100,5104321021,0427381236
10381,21,011110110001,2223400541,0715382670
10382,28,001011101100,0234410234,0564377123
10383,40,010010100001,4513024134,4100435763
10384,65,000111001011,1425010234,0425138742
10385,32,011011010011,1232414505,2162481366
10386,30,010011001111,0423501432,0417328604
10387,27,011010000101,3215431432,0566374414
10388,34,010001100010,5410321144,0301854765
10390,30,101110100010,1332540003,0443676671
10391,41,111010010001,4042350031,3270341866
10392,31,110001011001,4230514423,2478042376
10393,38,001011110100,2415332041,2340775177
10394,48,001010011010,4151134300,6503347128
10395,28,010010110001,1401125131,1240113806
10397,23,001011100101,3412504521,0458762358
10398,20,101011011010,0413250421,0400164225
10399,43,000110101110,2530225124,1654420833
10400,23,110110010100,4251300123,5130647143
10401,38,110010111010,3213413035,4325417648
10402,41,000101101110,2523114525,7238761711
10403,43,001011010110,5215300254,2054134267
10404,27,111001000010,3105324450,8344163724
10405,41,011101000100,5152440143,0512356100
10406,24,101110010010,0421300435,0541278346
10407,34,011010101011,4324224053,7774506667
10408,35,000101111011,3141203522,5162550475
10409,33,110110001011,5332500435,3863140315
10410,41,101010111010,2344104321,4445022178
10411,28,010000111010,2444325551,2378563710
10412,41,001100001001,1354525014,4676865237
10413,32,001011101001,0042315423,4456213087
10414,35,000101110111,0041253221,4514837206
10415,44,101110100111,5414313045,3346151218
10416,33,111011001001,0040110455,0046337330
10417,23,010101100011,5554230144,1378864715
10418,34,001011001111,0232420213,2453267248
10419,25,000110100110,2354104123,2301723857
10420,33,000000100101,1311201141,4134333103
10421,31,001011001101,1405130432,8062415122
10422,33,111010010000,3132411423,0816101247
10423,28,111001010010,4133205424,4322550134
10424,21,000110001011,2243155421,2375464431
10425,40,011000110100,0402514201,1066301036
10426,34,001011010010,2003544420,4734501753
10427,27,001011010010,5043221504,2451443457
10428,36,100101110010,2343051221,0235641783
10429,19,001101100011,1452202345,0657087236
10430,31,000010011011,1552014533,3177255230
10431,22,001011111001,2155430153,8543720536
10432,30,111010011010,3104354113,5038074315
10433,27,001011110100,1422530054,6167350824
10434,32,001011101011,4134454245,1347506842
10435,33,000001101001,1434524104,1783527464
10436,28,111011000100,4425221435,5155802736
10437,30,011100010110,2032450441,2300465837
10438,42,001000110101,1542500134,0734674482
10439,22,111101000111,0431524411,0348764444
10440,31,000101001110,1543204135,2476343330
10441,26,110101100100,0443105423,4380214653
10442,51,001010111001,1535424045,0541431275
10443,40,101010110101,4120505453,2412053847
10444,48,001110110011,5133521440,2510724843
10445,31,001101001010,0423315044,0416452734
10446,25,111011110011,0501032405,3468207558
10447,32,010101000001,1245021405,3081722417
10448,31,000110111001,4301552403,0246310875
10449,39,101110100010,4204135144,3140477758
10450,35,110111000011,3504123405,3024238768
10451,45,000101001000,3044125500,5221444478
10452,35,000110111001,0552410512,2486313670
10453,40,000101101100,5113220541,3174855267
10454,48,100111101011,5131104223,2780441533
10455,36,110101111011,0430003330,8632047605
10456,28,001010011100,1415314425,3718463204
10457,26,000010111000,2231144505,7436874251
10458,35,110010001101,2415330002,5442765643
10459,38,100001000101,0432250322,2314075880
10460,39,011001011101,0245134353,4275837600
10461,32,010011010010,4105524310,1253276841
10462,30,110100000011,5524153010,0413825767
10463,34,001010110100,4123451430,1547673128
10464,25,100101011100,3504132054,8356241423
10465,28,110111010010,2120232413,2432581548
10466,34,011100010010,1531250145,4203571328
10467,42,000100010100,1130024102,1341204311
10468,38,100101110010,1340421405,4135217860
10469,35,111011001100,3234135021,0153647824
10470,32,010001011101,0414125300,0637215414
10471,38,001000101111,1355124013,4034502262
10472,32,001011101001,1503402253,0541367881
10473,36,111001011100,3340015011,3701185381
10474,40,011110010110,2144051023,2086537140
10475,19,011101001011,2340514320,5531420086
10476,28,011110100111,0541233001,0166335574
10477,28,000001011110,2113422025,5844745541
10478,44,111010010100,5314022420,4051734204
10479,30,000100010111,0300141500,0038425518
10480,30,010010110110,0241450321,0238512064
10481,33,011001010011,1512133041,0516027144
10482,25,011101011001,3150114520,0116321856
10483,40,000001000110,1112443543,0411036755
10484,25,001011001011,1351401253,4024184375
10485,30,000101100110,5130425402,5310004266
10486,57,110101100010,4513454131,5426384317
10487,21,011011000101,3110542330,0654303483
10488,45,110000011011,0412522330,0431287464
10489,26,011111010111,1142231444,0274464443
10490,30,001011110010,4234005142,6214137442
10491,36,001010011101,5032150442,3137264083
10492,43,100010110001,2350142531,2051743205
10493,25,001011101001,5233410452,5648050327
10494,35,110100101100,2125403104,5314204108
10495,28,100111001001,2415551034,0543785248
10496,33,010011100101,2341544013,0431762584
10497,22,000101101100,4233015123,0237183261
10498,27,000000001110,4123044515,6408637211
10499,32,011101011001,0031205312,1346507814
10500,33,001011101100,0341554210,0482658064
10501,34,001111010110,0324150024,0857472135
10502,21,001001110100,0442305104,3203517648
10503,27,000101101001,3134205014,8610432470
10504,59,000010001100,5524555134,4444441375
10505,21,110100101000,3134205514,1644658070
10506,26,100111000110,2304513205,2408635173
10507,41,011101101000,1015322435,1083140506
10508,40,110100111010,2313544130,2643421830
10509,38,010000101011,0001431251,0341777425
10510,38,000101111010,0532514435,2654571854
10511,31,001011101001,0043051415,4328441476
10512,31,011001010101,3125401323,4650103526
10513,31,010100011101,0430151441,0148015017
10514,47,110100001001,4112315441,6004175443
10516,26,110100111010,3240144525,6674454580
10517,29,001011101001,0432551141,0734155148
10518,36,000110110110,2201502243,5346126435
10519,38,011011100011,0434221431,2030481542
10520,30,001000011001,1231105114,0004057412
10521,41,111101100010,3441152034,6757421658
10522,30,001000001011,4302514032,1147303528
10523,30,010011000001,5143204415,2214587360
10524,30,000001110001,1254103411,1452134754
10525,28,111011000000,0544314052,0666371654
10526,49,110100110011,1320541430,3274608413
10527,32,001011110110,1412320434,0435417667
10528,31,100100111011,1111402513,0105806174
10529,24,010000011111,0413151004,0421776430
10530,23,110100101001,1340254130,1042773358
10531,23,011111011100,4432044435,3372883357
10532,26,010100010101,4320432054,7423168044
10533,44,101100100010,0123431503,0124320455
10534,29,001010010111,4214531240,1542034214
10535,26,000101101100,0055320514,0043268714
10536,43,000100110111,4252314300,5172340842
10537,30,110100010110,1452234401,1486642144
10538,25,011100100110,0412345551,3014642578
10539,22,011100101101,0411052430,6327246081
10540,30,010001000100,0010140044,1014234442
10541,25,010011001010,3204130415,4861350745
10542,45,011000100101,5132405544,2056120888
10543,51,111010010100,1222054345,4347526434
10544,34,011000001001,5515250141,2422723026
10545,45,001101001110,5031424052,4454316014
10546,49,111001010110,1450231100,0063325013
10547,31,001001010110,0235140234,6865347023
10548,32,010110110111,5052002234,0134846030
10549,37,001100100011,2051411225,2058643111
10551,29,000101100111,4315420331,4654740328
10552,35,001010111011,5512405134,3263185705
10553,35,100010111001,3421455023,3086774405
10554,35,010011101001,0131254452,3780123430
10555,29,001001000010,0534215423,7322530473
10556,34,001011100101,0410534213,0541874203
10557,44,110100111001,3250412141,5228813373
10558,33,011001001011,4312042043,1326433584
