GEOID10,Tax_Mjoint,Mjoint_MF,Mjoint_SS,Mjoint_FF,Mjoint_MM,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_TotHH,Cns_UPSS,Cns_UPFF,Cns_UPMM,Cns_RateSS,Cns_RateFF,Cns_RateMM,ParadeFlag,CountBars,FF_Tax,FF_Cns,FF_Index,MM_Tax,MM_Cns,MM_Index,SS_Index,SS_Index_Weight,Parade_Weight,Bars_Weight,TOTINDEX
08102,0,0,0,0,0,0,0,0,2414,6,6,0,2.485501243,2.485501243,0,0,0,0,0.662312978,0.662312978,0,0,0,0.662312978,0.474708786,0,0,0.474708786
70075,800,795,5,0,0,6.25,0,0,1612,4,0,4,2.481389578,0,2.481389578,0,0,0,0,0,0,0.661217341,0.661217341,0.661217341,0.473923494,0,0,0.473923494
22152,6410,6385,25,17,8,3.900156006,2.652106084,1.248049922,10258,0,0,0,0,0,0,0,0,0.44954982,0,0.44954982,0.211552857,0,0.211552857,0.661102677,0.47384131,0,0,0.47384131
60426,1550,1548,0,0,0,0,0,0,10907,27,27,0,2.475474466,2.475474466,0,0,0,0,0.659641137,0.659641137,0,0,0,0.659641137,0.47279376,0,0,0.47279376
77384,3870,3855,15,10,5,3.875968992,2.583979328,1.291989664,6039,0,0,0,0,0,0,0,0,0.438001877,0,0.438001877,0.219000939,0,0.219000939,0.657002816,0.470902759,0,0,0.470902759
77081,5170,5150,20,6,14,3.868471954,1.160541586,2.707930368,16677,0,0,0,0,0,0,0,0,0.196719605,0,0.196719605,0.459012412,0,0.459012412,0.655732017,0.469991922,0,0,0.469991922
77532,5520,5505,15,12,3,2.717391304,2.173913043,0.543478261,9645,7,7,0,0.725764645,0.725764645,0,0,0,0.368492883,0.193394932,0.561887815,0.092123221,0,0.092123221,0.654011036,0.46875842,0,0,0.46875842
07055,7030,7018,12,9,3,1.706970128,1.280227596,0.426742532,19802,27,27,0,1.363498637,1.363498637,0,0,0,0.217007189,0.363332284,0.580339473,0.07233573,0,0.07233573,0.652675202,0.467800969,0,0,0.467800969
77381,8420,8402,18,8,10,2.137767221,0.950118765,1.187648456,13929,15,15,0,1.076889942,1.076889942,0,0,0,0.161051522,0.286959496,0.448011018,0.201314402,0,0.201314402,0.64932542,0.465400033,0,0,0.465400033
90222,2670,2666,4,0,0,1.498127341,0,0,7832,19,13,6,2.425944842,1.659856997,0.766087845,0,0,0,0.44230307,0.44230307,0,0.204139879,0.204139879,0.646442949,0.463334039,0,0,0.463334039
60473,2350,2348,0,0,0,0,0,0,7446,18,8,10,2.417405318,1.074402364,1.343002955,0,0,0,0.28629663,0.28629663,0,0.357870787,0.357870787,0.644167417,0.461703066,0,0,0.461703066
60478,1430,1429,0,0,0,0,0,0,5796,14,14,0,2.415458937,2.415458937,0,0,0,0,0.643648764,0.643648764,0,0,0,0.643648764,0.461331324,0,0,0.461331324
10553,850,848,0,0,0,0,0,0,3320,8,8,0,2.409638554,2.409638554,0,0,0,0,0.642097803,0.642097803,0,0,0,0.642097803,0.460219682,0,0,0.460219682
70087,1040,1037,0,0,0,0,0,0,2909,7,0,7,2.406325198,0,2.406325198,0,0,0,0,0,0,0.641214891,0.641214891,0.641214891,0.459586861,0,0,0.459586861
97013,4930,4918,12,4,8,2.434077079,0.811359026,1.622718053,8217,7,0,7,0.851892418,0,0.851892418,0,0,0.137530812,0,0.137530812,0.275061625,0.227004274,0.502065899,0.639596711,0.45842704,0,0,0.45842704
70062,1460,1453,7,0,0,4.794520548,0,0,6259,15,11,4,2.396548969,1.757469244,0.639079725,0,0,0,0.468313863,0.468313863,0,0.17029595,0.17029595,0.638609814,0.457719687,0,0,0.457719687
77382,8400,8391,9,0,0,1.071428571,0,0,12110,29,29,0,2.394715111,2.394715111,0,0,0,0,0.638121144,0.638121144,0,0,0,0.638121144,0.457369437,0,0,0.457369437
60089,10030,10012,18,15,3,1.794616152,1.49551346,0.299102692,16096,20,20,0,1.242544732,1.242544732,0,0,0,0.253499591,0.331101626,0.584601216,0.050699918,0,0.050699918,0.635301135,0.455348212,0,0,0.455348212
06830,4540,4523,17,4,13,3.744493392,0.881057269,2.863436123,9406,0,0,0,0,0,0,0,0,0.149345133,0,0.149345133,0.485371684,0,0.485371684,0.634716817,0.454929406,0,0,0.454929406
90744,5920,5909,11,7,4,1.858108108,1.182432432,0.675675676,14272,17,0,17,1.191143498,0,1.191143498,0,0,0.200430251,0,0.200430251,0.114531572,0.317404709,0.43193628,0.632366531,0.453244853,0,0,0.453244853
60131,3170,3164,6,0,0,1.892744479,0,0,6323,15,0,15,2.372291634,0,2.372291634,0,0,0,0,0,0,0.632145947,0.632145947,0.632145947,0.45308675,0,0,0.45308675
78732,4030,4015,15,8,7,3.722084367,1.985111663,1.736972705,5202,0,0,0,0,0,0,0,0,0.33648978,0,0.33648978,0.294428557,0,0.294428557,0.630918337,0.452206868,0,0,0.452206868
11413,3250,3240,10,7,3,3.076923077,2.153846154,0.923076923,12339,5,5,0,0.405219224,0.405219224,0,0,0,0.365091411,0.107979005,0.473070416,0.156467747,0,0.156467747,0.629538163,0.451217637,0,0,0.451217637
90270,2900,2894,6,0,0,2.068965517,0,0,6378,15,5,10,2.351834431,0.78394481,1.567889621,0,0,0,0.208898235,0.208898235,0,0.417796469,0.417796469,0.626694704,0.449179605,0,0,0.449179605
90022,7040,7014,26,14,12,3.693181818,1.988636364,1.704545455,17216,0,0,0,0,0,0,0,0,0.33708724,0,0.33708724,0.28893192,0,0.28893192,0.62601916,0.448695413,0,0,0.448695413
90021,0,0,0,0,0,0,0,0,1712,4,0,4,2.336448598,0,2.336448598,0,0,0,0,0,0,0.622594832,0.622594832,0.622594832,0.446241047,0,0,0.446241047
07011,5730,5714,16,9,7,2.792321117,1.570680628,1.221640489,12601,7,6,1,0.555511467,0.476152686,0.079358781,0,0,0.266240932,0.126880686,0.393121618,0.20707628,0.021146781,0.228223061,0.621344679,0.445345008,0,0,0.445345008
60176,2140,2136,4,0,0,1.869158879,0,0,4299,10,10,0,2.326122354,2.326122354,0,0,0,0,0.619843192,0.619843192,0,0,0,0.619843192,0.444268826,0,0,0.444268826
30106,2200,2191,9,0,0,4.090909091,0,0,7789,18,18,0,2.310951342,2.310951342,0,0,0,0,0.615800563,0.615800563,0,0,0,0.615800563,0.441371296,0,0,0.441371296
90037,4780,4772,8,0,0,1.673640167,0,0,16603,38,25,13,2.288742998,1.505751973,0.782991026,0,0,0,0.401238614,0.401238614,0,0.208644079,0.208644079,0.609882693,0.437129699,0,0,0.437129699
33144,3070,3059,11,3,8,3.583061889,0.977198697,2.605863192,8519,0,0,0,0,0,0,0,0,0.165641752,0,0.165641752,0.441711339,0,0.441711339,0.607353091,0.435316622,0,0,0.435316622
08817,9750,9723,27,19,8,2.769230769,1.948717949,0.820512821,15596,8,8,0,0.512952039,0.512952039,0,0,0,0.3303208,0.136686632,0.467007432,0.139082442,0,0.139082442,0.606089874,0.434411219,0,0,0.434411219
08837,3360,3348,12,9,3,3.571428571,2.678571429,0.892857143,6334,0,0,0,0,0,0,0,0,0.454035874,0,0.454035874,0.151345291,0,0.151345291,0.605381166,0.433903257,0,0,0.433903257
11356,4200,4185,15,10,5,3.571428571,2.380952381,1.19047619,7712,0,0,0,0,0,0,0,0,0.403587444,0,0.403587444,0.201793722,0,0.201793722,0.605381166,0.433903257,0,0,0.433903257
98075,6190,6168,22,11,11,3.554119548,1.777059774,1.777059774,7369,0,0,0,0,0,0,0,0,0.301223585,0,0.301223585,0.301223585,0,0.301223585,0.60244717,0.431800333,0,0,0.431800333
60093,4730,4722,8,0,0,1.691331924,0,0,6665,15,15,0,2.250562641,2.250562641,0,0,0,0,0.599708751,0.599708751,0,0,0,0.599708751,0.429837588,0,0,0.429837588
08872,3680,3667,13,3,10,3.532608696,0.815217391,2.717391304,7152,0,0,0,0,0,0,0,0,0.138184831,0,0.138184831,0.460616104,0,0.460616104,0.598800936,0.429186917,0,0,0.429186917
07204,2310,2304,6,0,0,2.597402597,0,0,4910,11,11,0,2.240325866,2.240325866,0,0,0,0,0.596980951,0.596980951,0,0,0,0.596980951,0.427882454,0,0,0.427882454
10459,2400,2397,0,0,0,0,0,0,15688,35,0,35,2.231004589,0,2.231004589,0,0,0,0,0,0,0.594497105,0.594497105,0.594497105,0.426102173,0,0,0.426102173
19075,1700,1696,4,0,0,2.352941176,0,0,2693,6,6,0,2.227998515,2.227998515,0,0,0,0,0.593696075,0.593696075,0,0,0,0.593696075,0.425528039,0,0,0.425528039
60526,2860,2850,10,7,3,3.496503497,2.447552448,1.048951049,5319,0,0,0,0,0,0,0,0,0.414876603,0,0.414876603,0.177804259,0,0.177804259,0.592680862,0.424800391,0,0,0.424800391
19008,4750,4749,0,0,0,0,0,0,7197,16,16,0,2.223148534,2.223148534,0,0,0,0,0.592403698,0.592403698,0,0,0,0.592403698,0.424601736,0,0,0.424601736
76574,3110,3103,7,0,0,2.250803859,0,0,6313,14,4,10,2.217646127,0.633613179,1.584032948,0,0,0,0.168839277,0.168839277,0,0.422098191,0.422098191,0.590937468,0.423550824,0,0,0.423550824
80601,6700,6690,10,7,3,1.492537313,1.044776119,0.447761194,11152,14,0,14,1.255380201,0,1.255380201,0,0,0.17709658,0,0.17709658,0.075898534,0.334521901,0.410420435,0.587517015,0.421099235,0,0,0.421099235
08071,1820,1812,8,0,0,4.395604396,0,0,3633,8,0,8,2.202036884,0,2.202036884,0,0,0,0,0,0,0.586778064,0.586778064,0.586778064,0.420569597,0,0,0.420569597
90303,2490,2485,5,0,0,2.008032129,0,0,7327,16,16,0,2.183704108,2.183704108,0,0,0,0,0.581892918,0.581892918,0,0,0,0.581892918,0.417068199,0,0,0.417068199
60631,5950,5937,13,9,4,2.18487395,1.512605042,0.672268908,11493,9,9,0,0.783085356,0.783085356,0,0,0,0.256396729,0.208669216,0.465065945,0.113954102,0,0.113954102,0.579020046,0.415009085,0,0,0.415009085
20710,730,725,5,0,0,6.849315068,0,0,3686,8,8,0,2.17037439,2.17037439,0,0,0,0,0.57834094,0.57834094,0,0,0,0.57834094,0.41452234,0,0,0.41452234
77587,2260,2256,4,0,0,1.769911504,0,0,4616,10,10,0,2.166377816,2.166377816,0,0,0,0,0.577275971,0.577275971,0,0,0,0.577275971,0.41375903,0,0,0.41375903
70058,4280,4271,9,0,0,2.102803738,0,0,13400,29,20,9,2.164179104,1.492537313,0.671641791,0,0,0,0.397717296,0.397717296,0,0.178972783,0.178972783,0.576690079,0.413339095,0,0,0.413339095
33010,4140,4130,10,7,3,2.415458937,1.690821256,0.724637681,14792,9,0,9,0.608436993,0,0.608436993,0,0,0.286605576,0,0.286605576,0.122830961,0.162130563,0.284961525,0.571567101,0.409667232,0,0,0.409667232
77396,7170,7161,9,0,0,1.255230126,0,0,15531,33,0,33,2.124782693,0,2.124782693,0,0,0,0,0,0,0.566192094,0.566192094,0.566192094,0.405814729,0,0,0.405814729
11557,1800,1797,0,0,0,0,0,0,2363,5,5,0,2.115954295,2.115954295,0,0,0,0,0.563839586,0.563839586,0,0,0,0.563839586,0.404128583,0,0,0.404128583
77062,5560,5546,14,11,3,2.517985612,1.978417266,0.539568345,9763,5,5,0,0.512137663,0.512137663,0,0,0,0.335355034,0.136469624,0.471824659,0.091460464,0,0.091460464,0.563285122,0.403731174,0,0,0.403731174
19041,1200,1193,7,0,0,5.833333333,0,0,2371,5,5,0,2.108814846,2.108814846,0,0,0,0,0.561937133,0.561937133,0,0,0,0.561937133,0.402765011,0,0,0.402765011
70460,3120,3111,9,0,0,2.884615385,0,0,8095,17,17,0,2.100061767,2.100061767,0,0,0,0,0.559604694,0.559604694,0,0,0,0.559604694,0.40109325,0,0,0.40109325
10469,5590,5585,5,0,0,0.894454383,0,0,22014,46,18,28,2.089579359,0.817661488,1.27191787,0,0,0,0.217882738,0.217882738,0,0.338928703,0.338928703,0.556811441,0.399091203,0,0,0.399091203
70053,1440,1434,6,0,0,4.166666667,0,0,6276,13,8,5,2.071383047,1.274697259,0.796685787,0,0,0,0.339669329,0.339669329,0,0.21229333,0.21229333,0.551962659,0.395615868,0,0,0.395615868
77024,8110,8103,7,0,0,0.863131936,0,0,15009,31,9,22,2.06542741,0.599640216,1.465787194,0,0,0,0.159786481,0.159786481,0,0.390589176,0.390589176,0.550375657,0.394478394,0,0,0.394478394
60419,1200,1200,0,0,0,0,0,0,7751,16,0,16,2.064249774,0,2.064249774,0,0,0,0,0,0,0.550061852,0.550061852,0.550061852,0.394253476,0,0,0.394253476
60108,4780,4771,9,0,0,1.882845188,0,0,9214,19,19,0,2.062079444,2.062079444,0,0,0,0,0.549483523,0.549483523,0,0,0,0.549483523,0.393838962,0,0,0.393838962
78616,1320,1312,8,0,0,6.060606061,0,0,1940,4,0,4,2.06185567,0,2.06185567,0,0,0,0,0,0,0.549423893,0.549423893,0.549423893,0.393796223,0,0,0.393796223
60516,6800,6778,22,14,8,3.235294118,2.058823529,1.176470588,10867,0,0,0,0,0,0,0,0,0.348984437,0,0.348984437,0.199419678,0,0.199419678,0.548404115,0.393065303,0,0,0.393065303
60101,6990,6975,15,12,3,2.145922747,1.716738197,0.429184549,13061,9,8,1,0.689074343,0.612510528,0.076563816,0,0,0.290998672,0.163216041,0.454214713,0.072749668,0.020402005,0.093151673,0.547366386,0.392321517,0,0,0.392321517
90003,5300,5287,13,5,8,2.452830189,0.943396226,1.509433962,16287,8,0,8,0.491189292,0,0.491189292,0,0,0.159912006,0,0.159912006,0.25585921,0.1308875,0.386746709,0.546658715,0.391814299,0,0,0.391814299
90248,1700,1695,5,0,0,2.941176471,0,0,3432,7,2,5,2.03962704,0.582750583,1.456876457,0,0,0,0.155285891,0.155285891,0,0.388214726,0.388214726,0.543500617,0.389550751,0,0,0.389550751
19025,1450,1446,4,0,0,2.75862069,0,0,1967,4,0,4,2.033553635,0,2.033553635,0,0,0,0,0,0,0.541882233,0.541882233,0.541882233,0.388390784,0,0,0.388390784
11030,4430,4416,14,6,8,3.16027088,1.354401806,1.805869074,5962,0,0,0,0,0,0,0,0,0.229580216,0,0.229580216,0.306106955,0,0.306106955,0.535687172,0.383950512,0,0,0.383950512
77316,5370,5363,7,0,0,1.303538175,0,0,6493,13,13,0,2.002156168,2.002156168,0,0,0,0,0.533515732,0.533515732,0,0,0,0.533515732,0.382394145,0,0,0.382394145
77469,7970,7948,22,16,6,2.760351317,2.007528231,0.752823087,12904,3,0,3,0.232486051,0,0.232486051,0,0,0.340289539,0,0.340289539,0.127608577,0.061950695,0.189559272,0.52984881,0.379765902,0,0,0.379765902
30290,1990,1989,0,0,0,0,0,0,3021,6,0,6,1.986097319,0,1.986097319,0,0,0,0,0,0,0.529236521,0.529236521,0.529236521,0.379327047,0,0,0.379327047
60632,11200,11176,24,10,14,2.142857143,0.892857143,1.25,24130,15,7,8,0.621632822,0.290095317,0.331537505,0,0,0.151345291,0.07730187,0.228647161,0.211883408,0.088344994,0.300228402,0.528875563,0.379068333,0,0,0.379068333
33127,1370,1364,6,0,0,4.379562044,0,0,9112,18,9,9,1.975417032,0.987708516,0.987708516,0,0,0,0.263195269,0.263195269,0,0.263195269,0.263195269,0.526390539,0.377287207,0,0,0.377287207
77535,5600,5588,12,9,3,2.142857143,1.607142857,0.535714286,9829,6,0,6,0.610438498,0,0.610438498,0,0,0.272421525,0,0.272421525,0.090807175,0.162663906,0.253471081,0.525892605,0.376930316,0,0,0.376930316
07106,1740,1732,8,0,0,4.597701149,0,0,10739,21,4,17,1.955489338,0.37247416,1.583015178,0,0,0,0.099253408,0.099253408,0,0.421826986,0.421826986,0.521080394,0.373481193,0,0,0.373481193
11570,5620,5609,11,5,6,1.957295374,0.889679715,1.067615658,9945,7,0,7,0.703871292,0,0.703871292,0,0,0.150806696,0,0.150806696,0.180968035,0.187560997,0.368529033,0.519335729,0.372230715,0,0,0.372230715
77504,3280,3270,10,6,4,3.048780488,1.829268293,1.219512195,8802,0,0,0,0,0,0,0,0,0.31007328,0,0.31007328,0.20671552,0,0.20671552,0.5167888,0.370405219,0,0,0.370405219
11420,6150,6137,13,5,8,2.113821138,0.81300813,1.300813008,13474,8,8,0,0.593736084,0.593736084,0,0,0,0.137810347,0.158213204,0.29602355,0.220496555,0,0.220496555,0.516520105,0.370212634,0,0,0.370212634
91108,3090,3086,4,0,0,1.294498382,0,0,4646,9,9,0,1.937150237,1.937150237,0,0,0,0,0.516193563,0.516193563,0,0,0,0.516193563,0.369978587,0,0,0.369978587
80603,2730,2725,5,0,0,1.831501832,0,0,4215,8,8,0,1.897983393,1.897983393,0,0,0,0,0.505756751,0.505756751,0,0,0,0.505756751,0.362498065,0,0,0.362498065
77510,2840,2837,0,0,0,0,0,0,5286,10,10,0,1.891789633,1.891789633,0,0,0,0,0.504106296,0.504106296,0,0,0,0.504106296,0.361315112,0,0,0.361315112
11791,6180,6169,11,4,7,1.779935275,0.647249191,1.132686084,8119,6,6,0,0.739007267,0.739007267,0,0,0,0.109713092,0.196923701,0.306636793,0.19199791,0,0.19199791,0.498634703,0.357393381,0,0,0.357393381
90240,4080,4068,12,9,3,2.941176471,2.205882353,0.735294118,7181,0,0,0,0,0,0,0,0,0.373911897,0,0.373911897,0.124637299,0,0.124637299,0.498549195,0.357332094,0,0,0.357332094
60443,2420,2420,0,0,0,0,0,0,7517,14,0,14,1.862445124,0,1.862445124,0,0,0,0,0,0,0.496286848,0.496286848,0.496286848,0.35571057,0,0,0.35571057
77530,4550,4543,7,0,0,1.538461538,0,0,9132,17,17,0,1.861585633,1.861585633,0,0,0,0,0.496057819,0.496057819,0,0,0,0.496057819,0.355546415,0,0,0.355546415
19138,1600,1596,4,0,0,2.5,0,0,11344,21,5,16,1.851198872,0.440761636,1.410437236,0,0,0,0.117450012,0.117450012,0,0.37584004,0.37584004,0.493290052,0.353562635,0,0,0.353562635
91755,4820,4806,14,8,6,2.904564315,1.659751037,1.244813278,8437,0,0,0,0,0,0,0,0,0.281338965,0,0.281338965,0.211004224,0,0.211004224,0.492343189,0.352883976,0,0,0.352883976
18976,4820,4812,8,0,0,1.659751037,0,0,7055,13,13,0,1.842664777,1.842664777,0,0,0,0,0.491015967,0.491015967,0,0,0,0.491015967,0.351932698,0,0,0.351932698
91384,4620,4611,9,0,0,1.948051948,0,0,7060,13,13,0,1.841359773,1.841359773,0,0,0,0,0.490668222,0.490668222,0,0,0,0.490668222,0.351683454,0,0,0.351683454
60458,1930,1926,4,0,0,2.07253886,0,0,4890,9,0,9,1.840490798,0,1.840490798,0,0,0,0,0,0,0.490436665,0.490436665,0.490436665,0.351517488,0,0,0.351517488
07621,5060,5049,11,3,8,2.173913043,0.592885375,1.581027668,8972,4,0,4,0.445831476,0,0.445831476,0,0,0.100498059,0,0.100498059,0.267994824,0.118800976,0.3867958,0.487293859,0.3492649,0,0,0.3492649
30168,1890,1887,0,0,0,0,0,0,9312,17,0,17,1.825601375,0,1.825601375,0,0,0,0,0,0,0.486469072,0.486469072,0.486469072,0.348673739,0,0,0.348673739
30214,5440,5426,14,10,4,2.573529412,1.838235294,0.735294118,10679,2,2,0,0.187283454,0.187283454,0,0,0,0.311593247,0.049905532,0.361498779,0.124637299,0,0.124637299,0.486136078,0.348435068,0,0,0.348435068
70461,4750,4742,8,0,0,1.684210526,0,0,9870,18,8,10,1.823708207,0.810536981,1.013171226,0,0,0,0.215984266,0.215984266,0,0.269980333,0.269980333,0.485964599,0.348312161,0,0,0.348312161
11530,6720,6709,11,7,4,1.636904762,1.041666667,0.595238095,9365,7,7,0,0.747463962,0.747463962,0,0,0,0.176569507,0.199177162,0.375746668,0.100896861,0,0.100896861,0.476643529,0.341631341,0,0,0.341631341
91214,6760,6741,19,9,10,2.810650888,1.331360947,1.479289941,10453,0,0,0,0,0,0,0,0,0.225674636,0,0.225674636,0.250749595,0,0.250749595,0.476424231,0.341474161,0,0,0.341474161
77505,4410,4403,7,0,0,1.587301587,0,0,8410,15,0,15,1.783590963,0,1.783590963,0,0,0,0,0,0,0.475274533,0.475274533,0.475274533,0.340650122,0,0,0.340650122
60305,2360,2351,9,0,0,3.813559322,0,0,3944,7,7,0,1.77484787,1.77484787,0,0,0,0,0.472944756,0.472944756,0,0,0,0.472944756,0.338980268,0,0,0.338980268
70127,1120,1118,0,0,0,0,0,0,9018,16,16,0,1.774229319,1.774229319,0,0,0,0,0.47277993,0.47277993,0,0,0,0.47277993,0.33886213,0,0,0.33886213
11693,1340,1336,4,0,0,2.985074627,0,0,4512,8,8,0,1.773049645,1.773049645,0,0,0,0,0.472465582,0.472465582,0,0,0,0.472465582,0.338636823,0,0,0.338636823
22308,3440,3436,4,0,0,1.162790698,0,0,4587,8,0,8,1.744059298,0,1.744059298,0,0,0,0,0,0,0.464740507,0.464740507,0.464740507,0.333099923,0,0,0.333099923
07057,2170,2165,5,0,0,2.304147465,0,0,4594,8,0,8,1.741401828,0,1.741401828,0,0,0,0,0,0,0.46403237,0.46403237,0.46403237,0.33259237,0,0,0.33259237
90670,2460,2453,7,0,0,2.845528455,0,0,4638,8,6,2,1.724881414,1.293661061,0.431220354,0,0,0,0.344722624,0.344722624,0,0.114907541,0.114907541,0.459630165,0.329437116,0,0,0.329437116
77511,8370,8354,16,11,5,1.911589008,1.314217443,0.597371565,16092,8,8,0,0.497141437,0.497141437,0,0,0,0.222768697,0.132473571,0.355242268,0.101258498,0,0.101258498,0.456500766,0.327194139,0,0,0.327194139
10707,1900,1891,9,0,0,4.736842105,0,0,4094,7,7,0,1.709819248,1.709819248,0,0,0,0,0.455616541,0.455616541,0,0,0,0.455616541,0.326560376,0,0,0.326560376
19013,1170,1165,5,0,0,4.273504274,0,0,12318,21,12,9,1.704822211,0.974184121,0.730638091,0,0,0,0.259591416,0.259591416,0,0.194693562,0.194693562,0.454284978,0.325605986,0,0,0.325605986
60633,1480,1478,0,0,0,0,0,0,4740,8,0,8,1.687763713,0,1.687763713,0,0,0,0,0,0,0.449739389,0.449739389,0.449739389,0.322347963,0,0,0.322347963
70005,4350,4341,9,0,0,2.068965517,0,0,11340,19,10,9,1.675485009,0.881834215,0.793650794,0,0,0,0.234982882,0.234982882,0,0.211484594,0.211484594,0.446467476,0.320002839,0,0,0.320002839
10474,550,547,0,0,0,0,0,0,3613,6,6,0,1.660669803,1.660669803,0,0,0,0,0.442519659,0.442519659,0,0,0,0.442519659,0.317173266,0,0,0.317173266
11411,1790,1790,0,0,0,0,0,0,6022,10,10,0,1.660577881,1.660577881,0,0,0,0,0.442495165,0.442495165,0,0,0,0.442495165,0.317155709,0,0,0.317155709
33142,2880,2875,5,0,0,1.736111111,0,0,17626,29,29,0,1.645296721,1.645296721,0,0,0,0,0.438423185,0.438423185,0,0,0,0.438423185,0.314237143,0,0,0.314237143
11223,12450,12430,20,15,5,1.606425703,1.204819277,0.401606426,27532,17,11,6,0.617463315,0.399535086,0.217928229,0,0,0.204224972,0.10646435,0.310689321,0.068074991,0.058071463,0.126146454,0.436835775,0.313099376,0,0,0.313099376
11355,18130,18092,38,9,29,2.095973525,0.496414782,1.599558742,27354,8,0,8,0.292461797,0,0.292461797,0,0,0.084145645,0,0.084145645,0.271135966,0.077932467,0.349068433,0.433214078,0.310503547,0,0,0.310503547
19061,3030,3021,9,0,0,2.97029703,0,0,7583,12,0,12,1.582487142,0,1.582487142,0,0,0,0,0,0,0.42168628,0.42168628,0.42168628,0.302241068,0,0,0.302241068
77459,14840,14810,30,15,15,2.021563342,1.010781671,1.010781671,20250,6,6,0,0.296296296,0.296296296,0,0,0,0.171334292,0.078954248,0.250288541,0.171334292,0,0.171334292,0.421622833,0.302195593,0,0,0.302195593
18954,2540,2535,5,0,0,1.968503937,0,0,3175,5,5,0,1.57480315,1.57480315,0,0,0,0,0.419638722,0.419638722,0,0,0,0.419638722,0.300773493,0,0,0.300773493
11793,7370,7352,18,12,6,2.442333786,1.628222524,0.814111262,10414,0,0,0,0,0,0,0,0,0.27599467,0,0.27599467,0.137997335,0,0.137997335,0.413992005,0.296726244,0,0,0.296726244
60617,6190,6184,6,0,0,0.969305331,0,0,27700,43,24,19,1.55234657,0.866425993,0.685920578,0,0,0,0.230877044,0.230877044,0,0.18277766,0.18277766,0.413654704,0.296484485,0,0,0.296484485
11367,7010,6993,17,11,6,2.42510699,1.569186876,0.855920114,14644,0,0,0,0,0,0,0,0,0.265987731,0,0.265987731,0.145084217,0,0.145084217,0.411071947,0.29463331,0,0,0.29463331
33149,2450,2449,0,0,0,0,0,0,4570,7,0,7,1.531728665,0,1.531728665,0,0,0,0,0,0,0.408160638,0.408160638,0.408160638,0.292546647,0,0,0.292546647
10580,3900,3897,0,0,0,0,0,0,5935,9,9,0,1.51642797,1.51642797,0,0,0,0,0.404083453,0.404083453,0,0,0,0.404083453,0.289624349,0,0,0.289624349
60620,2450,2447,0,0,0,0,0,0,25453,38,31,7,1.492947786,1.217931089,0.275016697,0,0,0,0.324542814,0.324542814,0,0.073283861,0.073283861,0.397826675,0.285139842,0,0,0.285139842
11553,2690,2689,0,0,0,0,0,0,6031,9,0,9,1.492289836,0,1.492289836,0,0,0,0,0,0,0.39765135,0.39765135,0.39765135,0.285014179,0,0,0.285014179
11417,4470,4461,9,0,0,2.013422819,0,0,9450,14,9,5,1.481481481,0.952380952,0.529100529,0,0,0,0.253781513,0.253781513,0,0.140989729,0.140989729,0.394771242,0.282949879,0,0,0.282949879
11433,2730,2722,8,0,0,2.93040293,0,0,10394,15,7,8,1.443140273,0.673465461,0.769674812,0,0,0,0.179458738,0.179458738,0,0.2050957,0.2050957,0.384554438,0.275627047,0,0,0.275627047
11427,3940,3934,6,0,0,1.52284264,0,0,7739,11,11,0,1.42137227,1.42137227,0,0,0,0,0.378753905,0.378753905,0,0,0,0.378753905,0.27146955,0,0,0.27146955
30274,2120,2114,6,0,0,2.830188679,0,0,12042,17,17,0,1.411725627,1.411725627,0,0,0,0,0.376183358,0.376183358,0,0,0,0.376183358,0.269627127,0,0,0.269627127
77029,2170,2167,0,0,0,0,0,0,5686,8,0,8,1.406964474,0,1.406964474,0,0,0,0,0,0,0.374914651,0.374914651,0.374914651,0.268717789,0,0,0.268717789
60655,5500,5496,4,0,0,0.727272727,0,0,9964,14,14,0,1.40505821,1.40505821,0,0,0,0,0.374406688,0.374406688,0,0,0,0.374406688,0.268353709,0,0,0.268353709
60561,5420,5411,9,0,0,1.660516605,0,0,9318,13,13,0,1.395149174,1.395149174,0,0,0,0,0.371766221,0.371766221,0,0,0,0.371766221,0.266461171,0,0,0.266461171
60439,5530,5518,12,9,3,2.169981917,1.627486438,0.542495479,8000,0,0,0,0,0,0,0,0,0.275869898,0,0.275869898,0.091956633,0,0.091956633,0.367826531,0.263637422,0,0,0.263637422
77502,5480,5472,8,0,0,1.459854015,0,0,10930,15,7,8,1.372369625,0.640439158,0.731930467,0,0,0,0.170658199,0.170658199,0,0.195037942,0.195037942,0.365696141,0.262110478,0,0,0.262110478
33013,3550,3548,0,0,0,0,0,0,9484,13,0,13,1.37072965,0,1.37072965,0,0,0,0,0,0,0.365259136,0.365259136,0.365259136,0.261797257,0,0,0.261797257
70070,2570,2569,0,0,0,0,0,0,4381,6,0,6,1.369550331,0,1.369550331,0,0,0,0,0,0,0.364944882,0.364944882,0.364944882,0.261572018,0,0,0.261572018
33178,7880,7864,16,7,9,2.030456853,0.888324873,1.14213198,13019,1,1,0,0.076810815,0.076810815,0,0,0,0.150577041,0.020467823,0.171044864,0.193599053,0,0.193599053,0.364643917,0.261356303,0,0,0.261356303
60467,6340,6335,5,0,0,0.788643533,0,0,9531,13,0,13,1.363970202,0,1.363970202,0,0,0,0,0,0,0.363457942,0.363457942,0.363457942,0.260506262,0,0,0.260506262
