ogArtist,songName,badword,count,category,year,isCensored,isPresent,ogLyric,kbLyric
Sean Kingston,beautiful girls,suicidal,3,other,2008,1,1,"You'll have me suicidal, suicidal","You'll have me in denial, in denial"
Sean Kingston,beautiful girls,suicidal,4,other,2008,1,1,"They'll have you suicidal, suicidal","They'll have me in denial, in denial"
Sean Kingston,beautiful girls,suicidal,5,other,2008,1,1,"You'll have me suicidal, suicidal","You'll have me in denial, in denial"
Sean Kingston,beautiful girls,suicidal,6,other,2008,1,1,"They'll have you suicidal, suicidal","They'll have me in denial, in denial"
Sean Kingston,beautiful girls,suicidal,7,other,2008,1,1,"You'll have me suicidal, suicidal","You'll have me in denial, in denial"
Sean Kingston,beautiful girls,suicidal,8,other,2008,1,1,"They'll have you suicidal, suicidal, suicidal, suicidal","They'll have me in denial, in denial"
Sean Kingston,fire burning,body,1,sexual,2009,1,1,That body is a masterpiece,That move is a masterpiece
Sean Kingston,fire burning,legs,1,sexual,2009,1,1,I'm afraid we'll blow them legs,I'm afraid we'll blow the chance
Sean Kingston,me love,damn,1,profanity,2008,1,1,"Damn, why my baby up and gone (Up and gone)",Why my baby up and gone?
Sean Kingston,me love,kiss,1,sexual,2008,1,1,We use to kiss and caress an chess me,"We use hang out an' talk, an' trust me, girl"
Selena Gomez,back to you,fight,1,violence,2018,1,1,"And I could fight, but what's the use?",cuts verse
Selena Gomez,come & get it,addict,1,alcohol & drugs,2013,1,1,"Maybe I'm addicted for life, no lie","Maybe it's really love for life, no lie"
Selena Gomez,come & get it,addict,2,alcohol & drugs,2013,1,1,"Baby, I'm addicted, no lie, no lie","Baby it's really love, no lie, no lie"
Selena Gomez,come & get it,death,1,violence,2013,1,1,This love will be the death of me,cuts verse
Selena Gomez,come & get it,die,1,violence,2013,1,1,But I know I'll die happily,cuts verse
Selena Gomez,same old love,blow,1,alcohol & drugs,2016,1,1,"I’m so sick of that same old love, feels like I've blown apart","I'm so sick of that same old love, my heart's had enough"
Selena Gomez,same old love,blow,2,alcohol & drugs,2016,1,1,"I’m so sick of that same old love, feels like I've blown apart","I'm so sick of that same old love, my heart's had enough"
Selena Gomez,same old love,blow,3,alcohol & drugs,2016,1,1,"I’m so sick of that same old love, feels like I've blown apart","I'm so sick of that same old love, my heart's had enough"
Selena Gomez,same old love,shit,1,profanity,2016,1,1,"I'm so sick of that same old love, that shit, it tears me up","I'm so sick of that same old love, that love, it tears me up"
Selena Gomez,same old love,shit,2,profanity,2016,1,1,"I'm so sick of that same old love, that shit, it tears me up","I'm so sick of that same old love, that love, it tears me up"
Selena Gomez,same old love,shit,3,profanity,2016,1,1,"I'm so sick of that same old love, that shit, it tears me up","I'm so sick of that same old love, that love, it tears me up"
Selena Gomez & Marshmello,wolves,drunk,1,alcohol & drugs,2018,1,1,"Drunk on a feeling, alone with the stars in the sky","Lost in a feeling, alone with the stars in the sky"
Selena Gomez & Marshmello,wolves,drunk,2,alcohol & drugs,2018,1,1,"Drunk on a feeling, alone with the stars in the sky","Lost in a feeling, alone with the stars in the sky"
Selena Gomez & Marshmello,wolves,wine,1,alcohol & drugs,2018,1,1,"Water or wine, don't make me choose","Water or food, don't make me choose"
Shawn Mendes,if i can't have you,drink,1,alcohol & drugs,2019,1,1,Can't drink without thinkin' about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,2,alcohol & drugs,2019,1,1,Can't drink without thinkin' about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,3,alcohol & drugs,2019,1,1,Can't drink without thinkin' about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,4,alcohol & drugs,2019,1,1,Can't drink without thinkin' about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,5,alcohol & drugs,2019,1,1,Can't drink without thinking about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,6,alcohol & drugs,2019,1,1,Can't drink without thinkin' about you,Can't think without thinking about you
Shawn Mendes,if i can't have you,drink,7,alcohol & drugs,2019,1,1,Can't drink without thinking about you,Can't think without thinking about you
Shawn Mendes,in my blood,drink,1,alcohol & drugs,2018,1,1,Just have a drink and you'll feel better,Just have a think and you'll feel better
Shawn Mendes,mercy,skin,1,sexual,2017,1,1,Ripping all the skin from off my bones,Feeling all the hurt inside my bones
Shawn Mendes,stitches,bleed,1,violence,2016,1,1,"You watch me bleed until I can't breathe, shaking","You watch me run until I can't breathe, shaking"
Shawn Mendes,stitches,bleed,2,violence,2016,1,1,"You watch me bleed until I can't breathe, shaking","You watch me run until I can't breathe, shaking"
Shawn Mendes,stitches,bleed,3,violence,2016,1,1,"You watch me bleed until I can't breathe, shaking","You watch me run until I can't breathe, shaking"
Shawn Mendes,there's nothing holdin' me back,naked,1,sexual,2017,1,1,Just picture everybody naked,Just picture everybody smiling
Shawn Mendes & Camila Cabello,señorita,body,1,sexual,2019,1,1,"Her body fit right in my hands, la-la-la","Her hand, it fit right in my hands, la-la-la"
Shawn Mendes & Camila Cabello,señorita,damn,1,profanity,2019,1,1,I wish it wasn't so damn hard to leave ya,"I wish it wasn't so, so hard to leave ya"
Shawn Mendes & Camila Cabello,señorita,damn,2,profanity,2019,1,1,I wish it wasn't so damn hard to leave ya (So damn hard to leave ya),"I wish it wasn't so, so hard to leave ya"
Shawn Mendes & Camila Cabello,señorita,kiss,1,sexual,2019,1,1,"Ooh, love, your kiss is deadly, don't stop",cuts verse
Shawn Mendes & Camila Cabello,señorita,lips,1,sexual,2019,1,1,"Ooh, when your lips undress me, hooked on your tongue",cuts verse
Shawn Mendes & Camila Cabello,señorita,tequila,1,alcohol & drugs,2019,1,1,Tequila Sunrise,Another sunrise
Shawn Mendes & Camila Cabello,señorita,tongue,1,sexual,2019,1,1,"Ooh, when your lips undress me, hooked on your tongue",cuts verse
Shawn Mendes & Camila Cabello,señorita,touch,1,sexual,2019,1,1,But every touch is ooh-la-la-la,But every day is ooh-la-la-la
Shawn Mendes & Camila Cabello,señorita,touch,2,sexual,2019,1,1,But every touch is ooh-la-la-la,But every day is ooh-la-la-la
Shawn Mendes & Camila Cabello,señorita,touch,3,sexual,2019,1,1,But every touch is ooh-la-la-la,But every day is ooh-la-la-la
Shawn Mendes & Camila Cabello,señorita,touch,4,sexual,2019,1,1,But every touch is ooh-la-la-la,But every day is ooh-la-la-la
Shawn Mendes & Camila Cabello,señorita,touch,5,sexual,2019,1,1,But every touch is ooh-la-la-la,But every day is ooh-la-la-la
Shawn Mendes & Camila Cabello,señorita,undress,1,sexual,2019,1,1,"Ooh, when your lips undress me, hooked on your tongue",cuts verse
Shop Boyz,party like a rockstar,bitch,1,profanity,2008,1,1,"Bitches wanna marry me, they see me they just might panic",cuts verse
Shop Boyz,party like a rockstar,fuck,1,profanity,2008,1,1,Ho don't you know I fuck wit fine dimes that look like Pamela,cuts verse
Shop Boyz,party like a rockstar,ice,1,alcohol & drugs,2008,1,1,"My ice make em go down quick, like the Titanic!",cuts verse
Sia,the greatest,bless,1,other,2017,1,1,"But the strong'll survive, another scar may bless you, ah",cuts verse
Sia,the greatest,pray,1,other,2017,1,1,"Ayy, I work hard, pray hard, pay dues, ayy",cuts verse
"Sigala, Ella Eyre & Meghan Trainor",just got paid (ft. french montana),bras,1,sexual,2019,1,1,"Sports bras, sports car drive","Sports, yeah, sports car drivers"
"Sigala, Ella Eyre & Meghan Trainor",just got paid (ft. french montana),drink,1,alcohol & drugs,2019,1,1,"I know I drink too much, can't pay my rent this month","I know I think too much, can't pay the rent this month"
"Sigala, Ella Eyre & Meghan Trainor",just got paid (ft. french montana),drink,2,alcohol & drugs,2019,1,1,"I know I drink too much, can't pay my rent this month","I know I think too much, can't pay the rent this month"
"Sigala, Ella Eyre & Meghan Trainor",just got paid (ft. french montana),wine,1,alcohol & drugs,2019,1,1,"Crush grapes, we don't do the wine","These days, we don't have the timin'"
Silento,watch me (whip / nae nae),kill,1,violence,2015,1,1,Now watch me whip (Kill it!),Now watch me whip (Whip it!)
Silento,watch me (whip / nae nae),kill,2,violence,2015,1,1,Now watch me whip (Kill it!),Now watch me whip (Whip it!)
Silento,watch me (whip / nae nae),kill,3,violence,2015,1,1,(Kill it!),cuts verse
Silento,watch me (whip / nae nae),kill,4,violence,2015,1,1,Now watch me whip (Kill it!),Now watch me whip (Whip it!)
Silento,watch me (whip / nae nae),kill,5,violence,2015,1,1,Now watch me whip (Kill it!),Now watch me whip (Whip it!)
Silento,watch me (whip / nae nae),kill,6,violence,2015,1,1,Now watch me whip (Kill it!),Now watch me whip (Whip it!)
Silento,watch me (whip / nae nae),leg,1,sexual,2015,1,1,Do the stanky leg (Stank) do the stanky leg (Stank-stank),cuts verse
Silento,watch me (whip / nae nae),leg,2,sexual,2015,1,1,Do the stanky leg (Stank) do the stanky leg (Stank-stank),cuts verse
Silento,watch me (whip / nae nae),leg,3,sexual,2015,1,1,Do the stanky leg (Stank) do the stanky leg (Stank-stank),cuts verse
Silento,watch me (whip / nae nae),leg,4,sexual,2015,1,1,Do the stanky leg (Stank) do the stanky leg (Stank-stank),cuts verse
Silento,watch me (whip / nae nae),legs,1,sexual,2015,1,1,Now break your legs (Break 'em) break your legs (Brake the knob),cuts verse
Silento,watch me (whip / nae nae),legs,2,sexual,2015,1,1,"Tell 'em ""break your legs"" (Break 'em) break your legs (Brake the knob)",cuts verse
Silento,watch me (whip / nae nae),legs,3,sexual,2015,1,1,Gonna break your legs (Break 'em) break your legs (Brake the knob),cuts verse
Silento,watch me (whip / nae nae),legs,4,sexual,2015,1,1,Gon' and break your legs (Break 'em) break your legs (Brake the knob),cuts verse
T.I.,live your life,clothes,1,sexual,2009,1,1,"In fancy clothes, and fancy cars",With fancy clothes and fancy cars
T.I.,live your life,clothes,2,sexual,2009,1,1,"In fancy clothes, and fancy car-ars",With fancy clothes and fancy cars
T.I.,live your life,clothes,3,sexual,2009,1,1,"In fancy clothes, and fancy cars",With fancy clothes and fancy cars
T.I.,live your life,counterfeit,1,other,2009,1,1,"Allergic to the counterfeit, impartial to the politics",cuts verse
T.I.,live your life,crazy,1,other,2009,1,1,"I never been a hater, still, I love 'em in a crazy way",cuts verse
T.I.,live your life,nigga,1,profanity,2009,1,1,"Articulate, but still I'll grab a nigga by the collar quick",cuts verse
T.I.,live your life,piss,1,profanity,2009,1,1,Unhappy with the riches cause you're piss poor morally,cuts verse
T.I.,live your life,pray,1,other,2009,1,1,I pray for patience but they make me wanna melt they face away,cuts verse
T.I.,live your life,thug,1,violence,2009,1,1,"Been thuggin' all my life, can't say I don't deserve to take a break",cuts verse
Taio Cruz,dynamite,fuck,1,profanity,2011,1,1,"Just what the fuck, came here to do, do, do, do (Yeah)","Just what the floor came here to do, do, do, do"
Taylor Swift,...ready for it?,kill,1,violence,2018,1,1,Knew he was a killer first time that I saw him,Knew he was a dancer first time that I saw him
Taylor Swift,...ready for it?,man,1,identity,2018,1,1,"Younger than my exes, but he act like such a man, so","Younger than my exes, but he act like such a fan, so"
Taylor Swift,...ready for it?,touch,1,sexual,2018,1,1,Touch me and you'll never be alone,Know me and you'll never be alone
Taylor Swift,...ready for it?,touch,2,sexual,2018,1,1,Touch me and you'll never be alone,Know me and you'll never be alone
Taylor Swift,...ready for it?,touch,3,sexual,2018,1,1,Touch me and you'll never be alone,Know me and you'll never be alone
Taylor Swift,blank space,drunk,1,alcohol & drugs,2015,1,1,I get drunk on jealousy,I get lost on jealousy
Taylor Swift,blank space,god,1,other,2015,1,1,"""Oh my God, look at that face","Oh my Gosh, look at that face"
Taylor Swift,blank space,god,2,other,2015,1,1,"""Oh my God, who is she?""","""Oh my Gosh, who is she?"""
Taylor Swift,blank space,high,1,alcohol & drugs,2015,1,1,If the high was worth the pain,If it all was worth the pain
Taylor Swift,blank space,high,2,alcohol & drugs,2015,1,1,If the high was worth the pain,If it all was worth the pain
Taylor Swift,blank space,high,3,alcohol & drugs,2015,1,1,If the high was worth the pain,If it all was worth the pain
Taylor Swift,blank space,insane,1,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,blank space,insane,2,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,blank space,insane,3,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,blank space,insane,4,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,blank space,insane,5,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,blank space,insane,6,other,2015,1,1,They'll tell you I'm insane,They'll tell you I'm to blame
Taylor Swift,end game,dope,1,alcohol & drugs,2018,1,1,"You so dope, don't overdose, I’m so stoked, I need a toast",cuts verse
Taylor Swift,end game,drink,1,alcohol & drugs,2018,1,1,Drinking on a beach with you all over me,Walking on the beach with you right next to me
Taylor Swift,end game,drink,2,alcohol & drugs,2018,1,1,Drinking on a beach with you all over me,Walking on the beach with you right next to me
Taylor Swift,end game,liquor,1,alcohol & drugs,2018,1,1,"It's like your eyes are liquor, it's like your body is gold","It's like your eyes are bigger, it's like your body is gold"
Taylor Swift,end game,overdose,1,alcohol & drugs,2018,1,1,"You so dope, don't overdose, I’m so stoked, I need a toast",cuts verse
Taylor Swift,end game,touch,1,sexual,2018,1,1,"I don't wanna touch you, I don't wanna be","I don't lose you, I don't wanna be"
Taylor Swift,end game,touch,2,sexual,2018,1,1,"I don't wanna touch you, I don't wanna be","I don't lose you, I don't wanna be"
Taylor Swift,look what you made me do,gun,1,violence,2018,1,1,You said the gun was mine,You said this thing was mine
Taylor Swift,shake it off,hella,1,profanity,2015,1,1,And to the fella over there with the hella good hair,And to the fella over there with the really good hair
Taylor Swift,style,faith,1,other,2015,1,1,And I got that good girl faith and a tight little skirt,And I got that good girl faith and my favourite shirt
Taylor Swift,style,faith,2,other,2015,1,1,And I got that good girl faith and a tight little skirt,And I got that good girl faith and my favourite shirt
Taylor Swift,style,lip,1,sexual,2015,1,1,And I got that red lip classic thing that you like,"And I got that red dress, classic thing that you like"
Taylor Swift,style,lip,2,sexual,2015,1,1,And I got that red lip classic thing that you like,"And I got that red dress, classic thing that you like"
Taylor Swift,style,lip,3,sexual,2015,1,1,And I got that red lip classic thing that you like,"And I got that red dress, classic thing that you like"
Taylor Swift,style,skirt,1,sexual,2015,1,1,And I got that good girl faith and a tight little skirt,And I got that good girl faith and my favourite shirt
Taylor Swift,style,skirt,2,sexual,2015,1,1,And I got that good girl faith and a tight little skirt,And I got that good girl faith and my favourite shirt
Taylor Swift,style,skirt,3,sexual,2015,1,1,(A tight little skirt),cuts verse
Taylor Swift,teardrops on my guitar,damn,1,profanity,2008,1,1,I laugh 'cause it's so damn funny,I laugh 'cause it's just so funny
Taylor Swift,wildest dreams,clothes,1,sexual,2016,1,1,"His hands are in my hair, his clothes are in my room","His hands are in the air, he looks across the room"
Taylor Swift,wildest dreams,hell,1,profanity,2016,1,1,He's so tall and handsome as hell,"He's so tall, and handsome as well"
Taylor Swift,wildest dreams,hell,2,profanity,2016,1,1,He's so tall and handsome as hell,"He's so tall, and handsome as well"
The Black Eyed Peas,boom boom pow,apeshit,1,profanity,2009,1,1,"When I step inside the room, them girls go apeshit, mmm","When, when I step inside the room them girls go crazy, uhm"
The Black Eyed Peas,boom boom pow,dies,1,violence,2009,1,1,The Energy Never Dies,cuts verse
The Black Eyed Peas,boom boom pow,sex,1,sexual,2009,1,1,"Sexy ladies, extra longer",cuts verse
The Black Eyed Peas,boom boom pow,shit,1,profanity,2009,1,1,"That digital spit, next level visual shit",cuts verse
The Black Eyed Peas,boom boom pow,shit,2,profanity,2009,1,1,I'm on that next shit now,"I'm on that next, sit now"
The Black Eyed Peas,boom boom pow,shit,3,profanity,2009,1,1,"Y'all stuck on Super 8 shit, that lo-fi stupid 8-bit","Y'all stuck on Super 8 bit, That low-fi stupid 8 bit"
The Black Eyed Peas,boom boom pow,shit,4,profanity,2009,1,1,"Shitting on y'all wit' the (Boom, boom!)","Hittin' on y'all with the boom, boom"
The Black Eyed Peas,boom boom pow,shit,5,profanity,2009,1,1,"Shitting on y'all wit' the (boom, boom!)","Hittin' on y'all with the boom, boom"
The Black Eyed Peas,boom boom pow,shit,6,profanity,2009,1,1,Shitting on y'all wit' the,Hittin' on y'all with the
The Black Eyed Peas,boom boom pow,shit,7,profanity,2009,1,1,I'm on that next shit now,"I'm on that next, sit now"
The Black Eyed Peas,i gotta feeling,god,1,other,2010,1,1,"Go out and smash it like, ""Oh, my God!""","Go out and smash it like, oh, my gosh"
The Black Eyed Peas,i gotta feeling,god,2,other,2010,1,1,"Go out and smash it (Smash it) like, ""Oh, my God!"" (Like, ""Oh, my God!"")","Go out and smash it like, oh, my gosh"
The Black Eyed Peas,let's get it started,shit,1,profanity,2005,1,1,You wouldn't believe how we wow shit out,You wouldn't believe how we wow this out
The Black Eyed Peas,let's get it started,thug,1,violence,2005,1,1,"At the gate, and we'll bring the thugged out drill (just)","Out the gate, we'll bring the bud top drill"
The Black Eyed Peas,pump it,ass,1,profanity,2006,1,1,When we play you shake your ass,cuts verse
The Black Eyed Peas,pump it,damn,1,profanity,2006,1,1,Damn (Damn),cuts verse
The Black Eyed Peas,pump it,damn,2,profanity,2006,1,1,Damn (Damn),cuts verse
The Black Eyed Peas,pump it,damn,3,profanity,2006,1,1,Damn (Damn),cuts verse
The Black Eyed Peas,pump it,damn,4,profanity,2006,1,1,Damn (Damn),cuts verse
The Black Eyed Peas,pump it,damn,5,profanity,2006,1,1,Damn (Damn),cuts verse
The Black Eyed Peas,pump it,drunk,1,alcohol & drugs,2006,1,1,She like man on drunk (Fool),cuts verse
The Black Eyed Peas,pump it,man,1,identity,2006,1,1,She like man on drunk (Fool),cuts verse
The Black Eyed Peas,pump it,nigga,1,profanity,2006,1,1,Niggas wanna hate on us (Who),cuts verse
The Black Eyed Peas,pump it,nigga,2,profanity,2006,1,1,Niggas be envious (Who),cuts verse
The Black Eyed Peas,pump it,shit,1,profanity,2006,1,1,Just confess it your girl admits that we the shit,cuts verse
The Chainsmokers,closer,bar,1,alcohol & drugs,2017,1,1,Now you're lookin' pretty in a hotel bar,Now you're looking pretty but you are so far
The Chainsmokers,closer,bar,2,alcohol & drugs,2017,1,1,Now I'm lookin' pretty in a hotel bar,Now you're looking pretty but you are so far
The Chainsmokers,closer,drink,1,alcohol & drugs,2017,1,1,I drink too much,I talk too much
The Chainsmokers,closer,tattoo,1,other,2017,1,1,Bite that tattoo on your shoulder,Brush that stress right off your shoulder
The Chainsmokers,closer,tattoo,2,other,2017,1,1,Bite that tattoo on your shoulder,Brush that stress right off your shoulder
The Chainsmokers,closer,tattoo,3,other,2017,1,1,Bite that tattoo on your shoulder,Brush that stress right off your shoulder
The Chainsmokers,paris,cigarette,1,alcohol & drugs,2017,1,1,Standing there with a frown and a cigarette,"Standing there with the frown, like you only get"
The Chainsmokers,paris,cuttin,1,violence,2017,1,1,"We breathe in the air of this small town on our own, cuttin' class for the thrill of it","We breathe in the air of this small town on our own, having class for the thrill of it"
The Chainsmokers,paris,drunk,1,alcohol & drugs,2017,1,1,"Getting drunk on the past, we were livin' in","Getting lost in the past, we were living it"
The Chainsmokers,this feeling (ft. kelsea ballerini),neck,1,sexual,2019,1,1,They got their hands at my neck this time,They got their hands in the air this time
The Chainsmokers,this feeling (ft. kelsea ballerini),neck,2,sexual,2019,1,1,They got their hands at my neck this time,They got their hands in the air this time
The Chainsmokers,this feeling (ft. kelsea ballerini),neck,3,sexual,2019,1,1,They got their hands at my neck this time,They got their hands in the air this time
The Chainsmokers,who do you love,shit,1,profanity,2019,1,1,This shit is keepin' me up at night,You been keepin' me up at night
The Chainsmokers,who do you love,sleep,1,sexual,2019,1,1,Where you been sleepin'?,Where you been leavin'? (Hey)
The Chainsmokers,who do you love,sleep,2,sexual,2019,1,1,Where you been sleepin'?,Where you been leavin'? (Hey)
The Chainsmokers,who do you love,sleep,3,sexual,2019,1,1,Where you been sleepin'?,Where you been leavin'? (Hey)
The Chainsmokers,who do you love,sleep,4,sexual,2019,1,1,Where you been sleepin'?,Where you been leavin'? (Hey)
The Chainsmokers,who do you love,smoke,1,alcohol & drugs,2019,1,1,Even though you don't even smoke,Even though you don't even know
The Fray,you found me,cigarette,1,alcohol & drugs,2009,1,1,All alone smoking his last cigarette,All alone saying that we never met
The Fray,you found me,god,1,other,2009,1,1,I found God on the corner of First and Amistad,I found him on the corner of 1st and Amistad
The Fray,you found me,smoking,1,alcohol & drugs,2009,1,1,All alone smoking his last cigarette,All alone saying that we never met
The Pussycat Dolls,when i grow up,sex,1,sexual,2009,1,1,"Boys call you sexy (What's up, sexy?)",Boys call you crazy
The Pussycat Dolls,when i grow up,sex,2,sexual,2009,1,1,"Just call you sexy (What's up, sexy?)",cuts verse
The Script,breakeven,god,1,other,2010,1,1,Just praying to a God that I don't believe in,Just praying to a thing that i don't believe in
The Script,breakeven,god,2,other,2010,1,1,Just prayed to a God that I don't believe in,Just praying to a thing that i don't believe in
The Script,breakeven,man,1,identity,2010,1,1,She finally met a man that's gonna put her first,She finally met a boy that's gonna put her first
Tinie Tempah,written in the stars,damn,1,profanity,2011,1,1,"Look at my jacket and hat, so damn berserk",Look at my jacket and hat so so berserk
Tinie Tempah,written in the stars,damn,2,profanity,2011,1,1,(Where the hell's all the sanity at?) Damn,(Where's all the world's sanity at?)
Tinie Tempah,written in the stars,fuck,1,profanity,2011,1,1,Cause I got more fuckin' hits than a disciplined child,Cause I got more hits and I got more style
Tinie Tempah,written in the stars,illegal,1,violence,2011,1,1,I even done illegal stuff and was leaded astray,I even done the legal stuff and was leaded astray
Tinie Tempah,written in the stars,man,1,identity,2011,1,1,Man I’m like a young gun fully black Barack,Standing like a young gun fully backed and trapped
Tinie Tempah,written in the stars,man,2,identity,2011,1,1,"But I wasn’t going nowhere, running man",But I wasn't goin' nowhere running round
Tinie Tempah,written in the stars,pray,1,other,2011,1,1,"For a sec, I even gave up believing and praying",For a sec I even gave up believing the same
Travie McCoy,billionaire,damn,1,profanity,2010,1,1,And damn sure do a lot more than FEMA did,cuts verse
Travie McCoy,billionaire,fuck,1,profanity,2010,1,1,I wanna be a billionaire so fucking bad,I wanna be a billionaire so very bad
Travie McCoy,billionaire,fuck,2,profanity,2010,1,1,I wanna be a billionaire so fucking bad (So bad),I wanna be a billionaire so very bad
Travie McCoy,billionaire,fuck,3,profanity,2010,1,1,I wanna be a billionaire so fucking bad,I wanna be a billionaire so very bad
Travie McCoy,billionaire,shit,1,profanity,2010,1,1,And adopt a bunch of babies that ain't never had shit,cuts verse
Usher,dj got us falling in love,bed,1,sexual,2011,1,1,"Yabba-dabba-doo, make her bed rock",cuts verse
Usher,dj got us falling in love,drink,1,alcohol & drugs,2011,1,1,Keep downin' drinks like there's no tomorrow,Keep dancing round like there's no tomorrow
Usher,dj got us falling in love,evil,1,other,2011,1,1,"Hear no evil, I speak no evil, I see no evil",cuts verse
Usher,dj got us falling in love,man,1,identity,2011,1,1,"Yeah, man",cuts verse
Usher,dj got us falling in love,man,2,identity,2011,1,1,"Yeah, baby, tonight (Hahahaha, yeah man)",cuts verse
Usher,u remind me,creep,1,other,2002,1,1,Til I found out she was on her creep,Til I found out she was on her dream
Usher,u remind me,shit,1,profanity,2002,1,1,You won't believe all of the things she put me through (all the shit she put me through),You won't believe all of the things that she put me through
Weezer,beverly hills,crap,1,profanity,2006,1,1,My automobile is a piece of crap,My automobile isn't all that great
Zara Larsson,ruin my life,fuck,1,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,2,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,fuck,3,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,4,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,fuck,5,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,6,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,fuck,7,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,8,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,fuck,9,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,10,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah (All nights, all nights)","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,fuck,11,profanity,2019,1,1,"I want you to fuck up my nights, yeah","I want you to ruin my nights, yeah"
Zara Larsson,ruin my life,fuck,12,profanity,2019,1,1,"Fuck up my nights, yeah, all of my nights, yeah (Oh)","Ruin my nights, yeah, all of my nights, yeah"
Zara Larsson,ruin my life,sleep,1,sexual,2019,1,1,Now I'm sleeping alone and I'm starting to freeze,Now I'm out here alone and I'm starting to freeze
Zara Larsson,ruin my life,sleep,2,sexual,2019,1,1,Now I'm sleeping alone and I'm starting to freeze,Now I'm out here alone and I'm starting to freeze
Zara Larsson & MNEK,never forget you,die,3,violence,2016,1,1,Til the day I die,cuts verse
Zara Larsson & MNEK,never forget you,die,4,violence,2016,1,1,Til the day I die,cuts verse
Zara Larsson & MNEK,never forget you,die,5,violence,2016,1,1,Til the day I die,cuts verse
Zara Larsson & MNEK,never forget you,die,10,violence,2016,1,1,"Die, yeah",cuts verse
ZAYN & Taylor Swift,i don't wanna live forever,bullet,1,violence,2017,1,1,Wondering if I dodged a bullet or just lost the love of my life,"Wondering if I dodged a problem or just lost the love of my life, oh"
Zedd & Alessia Cara,stay,rum,1,alcohol & drugs,2017,1,1,"Living on my sofa, drinking rum and cola","Living on my sofa, drinking Coca-Cola"
Zedd & Alessia Cara,stay,rum,2,alcohol & drugs,2017,1,1,"Living on my sofa, drinking rum and cola","Living on my sofa, drinking Coca-Cola"
