"artist","song","person","name","n"
"Kendrick Lamar","Fear.",FALSE,"Israel",2
"Kendrick Lamar","King Kunta",TRUE,"Annie",2
"Kenny Chesney","American Kids",TRUE,"Baby",2
"Kenny Chesney","Big Star",TRUE,"Joe",2
"Kenny Chesney","Don't Happen Twice",TRUE,"Bobby",2
"Kenny Chesney","Never Wanted Nothing More",TRUE,"Katie",2
"Kenny Rogers & The First Edition","Reuben James",FALSE,"Madison",2
"Kenny Rogers & The First Edition","Something's Burning",TRUE,"Baby",2
"Keri Hilson","Pretty Girl Rock",TRUE,"Keri",2
"Kevin Rudolf Featuring Lil Wayne","Let It Rock",TRUE,"Wayne",2
"Khalid & Normani","Love Lies",TRUE,"Baby",2
"Kid Ink Featuring Meek Mill & Wale","Bad Ass",FALSE,"Martin",2
"Killer Mike Featuring Big Boi","A.D.I.D.A.S.",TRUE,"Mary",2
"Kirk Franklin","Looking For You",TRUE,"Jesus",2
"Kodak Black","First Day Out",TRUE,"Jimmy",2
"Kodak Black Featuring Travis Scott & Offset","ZEZE",TRUE,"David",2
"Kodak Black Featuring XXXTENTACION","Roll In Peace",FALSE,"London",2
"Kris Kristofferson","Josie",TRUE,"Josie",2
"Kristen Bell, Agatha Lee Monn & Katie Lopez","Do You Want To Build A Snowman?",TRUE,"Elsa",2
"KRS-One","MC's Act Like They Don't Know",TRUE,"Jed",2
"L.T.D.","Holding On (When Love Is Gone)",TRUE,"Baby",2
"Lady Gaga","Million Reasons",TRUE,"Baby",2
"Lana Del Rey","Love",TRUE,"Tom",2
"Laura Branigan","Hold Me",TRUE,"Baby",2
"Laura Branigan","The Lucky One",TRUE,"Baby",2
"LeAnn Rimes","Nothin' Better To Do",TRUE,"Tommy",2
"LeAnn Rimes","Something's Gotta Give",TRUE,"Jake",2
"Led Zeppelin","Trampled Under Foot",TRUE,"Baby",2
"Lee Ann Womack","Ashes By Now",TRUE,"Baby",2
"Lee Michaels","Do You Know What I Mean",TRUE,"Bobby",2
"Lenny Kravitz","It Ain't Over Til It's Over",TRUE,"Baby",2
"Lenny Kravitz Featuring Jay-Z","Storm",TRUE,"Lenny",2
"LeToya Featuring Ludacris","Regret",FALSE,"Louis",2
"Liam Payne","Bedroom Floor",TRUE,"Baby",2
"Lil  Kim","No Matter What They Say",TRUE,"Kim",2
"Lil Baby","Crush A Lot",FALSE,"Royce",2
"Lil Baby & Drake","Yes Indeed",TRUE,"Baby",2
"Lil Baby & Gunna","I Am",FALSE,"Bentley",2
"Lil Rob","Summer Nights",TRUE,"Baby",2
"Lil Uzi Vert","Sauce It Up",TRUE,"Steve",2
"Lil Uzi Vert","XO TOUR Llif3",TRUE,"Baby",2
"Lil Wayne","Dedicate",TRUE,"Carter",2
"Lil Wayne","Demon",TRUE,"Brittany",2
"Lil Wayne","Go D.J.",TRUE,"Carter",2
"Lil Wayne","Problems",TRUE,"Jesus",2
"Lil Wayne Featuring Ashanti & Mack Maine","Start This S**t Off Right",TRUE,"Carter",2
"Lil Wayne Featuring Bobby Valentino","Mrs. Officer",TRUE,"Rodney",2
"Lil Wayne Featuring Cory Gunz","6 Foot 7 Foot",TRUE,"Tammy",2
"Lil Wayne Featuring Detail","No Worries",TRUE,"Mack",2
"Lil Wayne Featuring Nivea","Dope New Gospel",TRUE,"Michael",2
"Lil Wayne Featuring Reginae Carter","Famous",TRUE,"Nancy",2
"Lil Wayne Featuring Rick Ross","John",FALSE,"Louis",2
"Lil Wayne Featuring Rick Ross","John",TRUE,"John",2
"Lil Wayne Featuring T-Pain","How To Hate",TRUE,"Wayne",2
"Limp Bizkit Featuring Method Man","N 2 Gether Now",TRUE,"John",2
"Lindsey Buckingham","Holiday Road",TRUE,"Jack",2
"Little Big Town","Bring It On Home",TRUE,"Baby",2
"Little Milton","That's What Love Will Make You Do",TRUE,"Baby",2
"Little Richard","Bama Lama Bama Loo",TRUE,"Lucinda",2
"Little Richard","Kansas City (Hey-Hey-Hey-Hey)",TRUE,"Baby",2
"Lloyd Featuring Ashanti","Southside",FALSE,"Georgia",2
"Lobo","I'd Love You To Want Me",TRUE,"Baby",2
"Logic","44 More",TRUE,"David",2
"Logic","Midnight",TRUE,"Bobby",2
"Lonestar","Mountains",TRUE,"Bobby",2
"Lonestar","Not A Day Goes By",TRUE,"Baby",2
"Lonestar","You're Like Comin' Home",TRUE,"Baby",2
"Lou Rawls","Lady Love",TRUE,"Heaven",2
"Lou Reed","Walk On The Wild Side",TRUE,"Joe",2
"LoveRance Featuring IamSu & Skipper or 50 Cent","UP!",TRUE,"Baby",2
"Ludacris Featuring Shawna","What's Your Fantasy",FALSE,"Georgia",2
"Ludacris Featuring Shawnna","What's Your Fantasy",FALSE,"Georgia",2
"Luke Bryan","Someone Else Calling You Baby",TRUE,"Baby",2
"Luke Bryan","Strip It Down",TRUE,"Baby",2
"Luke Bryan","What Makes You Country",FALSE,"Georgia",2
"Lyfe Jennings","S.E.X.",TRUE,"Baby",2
"Lynyrd Skynyrd","Sweet Home Alabama",TRUE,"Neil",2
"M.C. Hammer","It's All Good",TRUE,"Joe",2
"Mac Davis","Whoever Finds This, I Love You",FALSE,"June",2
"Machine Gun Kelly","Rap Devil",TRUE,"Marshall",2
"Madonna","What It Feels Like For A Girl",TRUE,"Baby",2
"Mariah Carey","All I Want For Christmas Is You",TRUE,"Baby",2
"Mariah Carey","Don't Forget About Us",TRUE,"Baby",2
"Mariah Carey","It's Like That",TRUE,"Baby",2
"Mariah Carey","Touch My Body",TRUE,"Wendy",2
"Mariah Carey","You're Mine (Eternal)",TRUE,"Baby",2
"Marian Hill","Down",TRUE,"Baby",2
"Mario Featuring Gucci Mane & Sean Garrett","Break Up",FALSE,"Louis",2
"Mario Winans Featuring Enya & P. Diddy","I Don't Wanna Know",TRUE,"Baby",2
"Mario Winans Featuring P. Diddy & Enya","I Don't Wanna Know",TRUE,"Baby",2
"Mark Lindsay","Arizona",FALSE,"Francisco",2
"Mark Lindsay","Arizona",TRUE,"Robin",2
"Mark Morrison","Return Of The Mack",TRUE,"Baby",2
"Mark Wills","19 Somethin'",TRUE,"Farrah",2
"Mark Wills","Wish You Were Here",FALSE,"Heaven",2
"Marky Mark & The Funky Bunch Featuring Loleatta Holloway","Good Vibrations",TRUE,"Donnie",2
"Maroon 5 Featuring Cardi B","Girls Like You",FALSE,"Harley",2
"Marques Houston","Naked",TRUE,"Baby",2
"Martika","Martika's Kitchen",TRUE,"Baby",2
"Marty Robbins","Ballad Of The Alamo",FALSE,"Antone",2
"Marvin Gaye","Sexual Healing",TRUE,"Baby",2
"Marvin Gaye","Take This Heart Of Mine",TRUE,"Baby",2
"Mary J. Blige","Family Affair",TRUE,"Mary",2
"Mary J. Blige Featuring Method Man","Love At 1st Sight",TRUE,"Mary",2
"Mary Mary","Walking",TRUE,"Jesus",2
"Masta Ace Incorporated","Born To Roll",TRUE,"Elvis",2
"McAuley Schenker Group","Anytime",TRUE,"Baby",2
"Meat Loaf","Two Out Of Three Ain't Bad",TRUE,"Baby",2
"Meek Mill","Lord Knows",FALSE,"Bentley",2
"Meek Mill Featuring Chris Brown & Nicki Minaj","All Eyes On You",TRUE,"Baby",2
"Meek Mill Featuring Fabolous & Anuel AA","Uptown Vibes",FALSE,"Bentley",2
"Meek Mill Featuring Lil Uzi Vert & Nicki Minaj","Froze",TRUE,"Nicki",2
"Meghan Linsey","Change My Mind",TRUE,"Baby",2
"Melissa Etheridge","No Souvenirs",TRUE,"Romeo",2
"Merle Haggard","From Graceland To The Promised Land",TRUE,"Jesus",2
"Metro Boomin Featuring Travis Scott & Young Thug","Up To Something",TRUE,"Pat",2
"Michael Buble","Home",FALSE,"Paris",2
"Michael Jackson","Jam",TRUE,"Michael",2
"Michael McDonald","Sweet Freedom (Theme From \Running Scared\"")""",TRUE,"Baby",2
"Mickey Newbury","An American Trilogy",FALSE,"Dixie",2
"Migos","Fight Night",TRUE,"Freddy",2
"Migos","Look At My Dab",TRUE,"Mary",2
"Migos","Versace",TRUE,"John",2
"Migos Featuring DJ Khaled","Culture",FALSE,"June",2
"Migos Featuring Travis Scott, Ty Dolla $ign & Big Sean","White Sand",TRUE,"Bruce",2
"Miguel Featuring J. Cole","All I Want Is You",TRUE,"Baby",2
"MIKA","Grace Kelly",TRUE,"Freddie",2
"Miley Cyrus","Adore You",TRUE,"Baby",2
"Miley Cyrus","Can't Be Tamed",TRUE,"Baby",2
"Miley Cyrus","We Can't Stop",FALSE,"Molly",2
"Milli Vanilli","All Or Nothing",TRUE,"Baby",2
"Mindless Behavior Featuring Diggy","Mrs. Right",TRUE,"Ray Ray",2
"Miranda Lambert","Little Red Wagon",TRUE,"Tony",2
"Monica","Don't Take It Personal (Just One Of Dem Days)",TRUE,"Baby",2
"Monica","Knock Knock",TRUE,"Monica",2
"Montell Jordan Feat. Master P","Let's Ride",TRUE,"Baby",2
"Montell Jordan Feat. Master P & Silkk The Shocker","Let's Ride",TRUE,"Baby",2
"Mother's Finest","Baby Love",TRUE,"Baby",2
"Mr. Big","Wild World",TRUE,"Baby",2
"Mya","It's All About Me",TRUE,"Baby",2
"Mya & Sisqo","It's All About Me",TRUE,"Baby",2
"N.O.R.E. Featuring Daddy Yankee, Nina Sky, Gem Star & Big Mato","Oye Mi Canto",TRUE,"Nina",2
"Nancy Sinatra","Drummer Man",FALSE,"Lincoln",2
"Natasha Bedingfield Featuring Sean Kingston","Love Like This",TRUE,"Baby",2
"Ne-Yo","Because Of You",TRUE,"Baby",2
"Ne-Yo","Champagne Life",TRUE,"Baby",2
"Ne-Yo Featuring Juicy J","She Knows",TRUE,"Jack",2
"Neil Diamond","Solitary Man",TRUE,"Sue",2
"Neil Diamond","Thank The Lord For The Night Time",TRUE,"Baby",2
"Nelly Featuring Kyjuan, Ali & Murphy Lee","Air Force Ones",TRUE,"Murphy",2
"Nelly, P. Diddy & Murphy Lee","Shake Ya Tailfeather",TRUE,"Nelly",2
"New Edition","I'm Still In Love With You",TRUE,"Baby",2
"New Kids On The Block","Summertime",FALSE,"Winter",2
"Nicki Minaj","Barbie Tingz",TRUE,"Guy",2
"Nicki Minaj","Chun-Li",TRUE,"Lara",2
"Nicki Minaj","Ganja Burns",TRUE,"Nicki",2
"Nicki Minaj","Regret In Your Tears",TRUE,"Baby",2
"Nicki Minaj","Super Bass",TRUE,"Nicki",2
"Nicki Minaj & Lil Wayne","Changed It",TRUE,"Lisa",2
"Nicki Minaj Featuring Lil Wayne","Rich Sex",FALSE,"Sky",2
"Nicki Minaj Featuring Lil Wayne","Roman Reloaded",TRUE,"Nicki",2
"Nicki Minaj, Drake & Lil Wayne","No Frauds",TRUE,"Nick",2
"Nitty Gritty Dirt Band","Jambalaya (On The Bayou)",TRUE,"Yvonne",2
"Norman Greenbaum","Spirit In The Sky",TRUE,"Jesus",2
"OK Go","Here It Goes Again",TRUE,"Rosa",2
"Ol' Dirty Bastard","Shimmy Shimmy Ya",FALSE,"Brooklyn",2
"Ol' Dirty Bastard","Shimmy Shimmy Ya",TRUE,"Norman",2
"Old Dominion","Song For Another Time",TRUE,"Caroline",2
"Olivia Newton-John","Tied Up",TRUE,"Heaven",2
"Omarion","O",TRUE,"Baby",2
"Omarion Featuring Gucci Mane","I Get It In",FALSE,"Cali",2
"One Direction","Drag Me Down",TRUE,"Baby",2
"One Direction","History",TRUE,"Baby",2
"One Direction","Midnight Memories",FALSE,"Addison",2
"OneRepublic","Good Life",FALSE,"Paris",2
"Otis Redding","Hard To Handle",TRUE,"Baby",2
"Otis Redding","Papa's Got A Brand New Bag",TRUE,"Jack",2
"OutKast","Idlewild Blue (Don'tchu Worry 'Bout Me)",TRUE,"Sally",2
"P.M. Dawn","Set Adrift On Memory Bliss",TRUE,"Baby",2
"Pat Boone","Speedy Gonzales",TRUE,"Rosita",2
"Patrice Rushen","Feels So Real (Won't Let Go)",TRUE,"Baby",2
"Patti LaBelle","Stir It Up",TRUE,"Baby",2
"Patty Smyth","Downtown Train",FALSE,"Brooklyn",2
"Paul McCartney & Wings","Band On The Run",TRUE,"Sam",2
"Paul Simon","50 Ways To Leave Your Lover",TRUE,"Gus",2
"Paul Simon","Me And Julio Down By The Schoolyard",TRUE,"Julio",2
"Paul Wall Featuring Big Pokey","Sittin' Sidewayz",TRUE,"Paul",2
"Paul Wall Featuring Lil' KeKe","Break 'Em Off",FALSE,"Bentley",2
"Paul Wall Featuring Lil' KeKe","Break 'Em Off",TRUE,"Paul",2
"Paula DeAnda Featuring Bow Wow","Easy",TRUE,"Baby",2
"Peach Union","On My Own",TRUE,"Baby",2
"Pearl Jam","I Got Id/Long Road",TRUE,"Baby",2
"Pebbles","Girlfriend",TRUE,"Baby",2
"Peggy Lee","Fever",TRUE,"Juliet",2
"Percy Sledge","My Special Prayer",TRUE,"Maria",2
"Perry Como","(There's No Place Like) Home For The Holidays",FALSE,"Dixie",2
"Peter Cetera","Big Mistake",TRUE,"Baby",2
"Peter Gabriel","Games Without Frontiers",TRUE,"Jane",2
"Petula Clark","You'd Better Come Home",TRUE,"Baby",2
"Phil Vassar","Just Another Day In Paradise",TRUE,"Baby",2
"Pink","Please Don't Leave Me",TRUE,"Baby",2
"Pitbull","Bon, Bon",TRUE,"Alejandro",2
"Playboi Carti Featuring Lil Uzi Vert","Shoota",FALSE,"Bentley",2
"Poison","Something To Believe In",TRUE,"Jesus",2
"Post Malone","92 Explorer",TRUE,"London",2
"Post Malone","Better Now",TRUE,"Jonas",2
"Post Malone","Candy Paint",TRUE,"Tony",2
"Post Malone","Over Now",FALSE,"Bentley",2
"Post Malone","Sugar Wraith",FALSE,"Bentley",2
"Post Malone","Takin' Shots",TRUE,"Baby",2
"Post Malone Featuring Justin Bieber","Deja Vu",FALSE,"Lexus",2
"Post Malone Featuring Quavo","Congratulations",TRUE,"Ben",2
"Pretty Ricky","Your Body",TRUE,"Baby",2
"Prince","Delirious",TRUE,"Baby",2
"Prince","The Greatest Romance Ever Sold",TRUE,"Adam",2
"Psychedelic Furs","Pretty In Pink",TRUE,"Caroline",2
"Public Announcement Featuring LeLe","John Doe",TRUE,"John",2
"Public Enemy","Can't Truss It",TRUE,"Jack",2
"Puff Daddy","Victory",TRUE,"Frank",2
"Puff Daddy Featuring Mario Winans","Best Friend",TRUE,"Jesus",2
"Pusha T Featuring Kanye West","What Would Meek Do?",TRUE,"Phil",2
"Queen Naija","Medicine",TRUE,"Bryan",2
"R. Kelly","Bump N Grind",TRUE,"Baby",2
"R. Kelly","Happy People",TRUE,"Wayne",2
"R. Kelly","Your Body's Callin",TRUE,"Baby",2
"R. Kelly Featuring Keri Hilson","Number One",TRUE,"Keri",2
"R.E.M.","It's The End Of The World As We Know It (And I Feel Fine)",TRUE,"Lenny",2
"R.E.M.","What's The Frequency, Kenneth?",TRUE,"Kenneth",2
"Randy Travis","Three Wooden Crosses",TRUE,"Heaven",2
"Ratt","Dance",TRUE,"Baby",2
"Ray Charles","Eleanor Rigby",TRUE,"Eleanor",2
"Ray LaMontagne","You Are The Best Thing",TRUE,"Baby",2
"Ray Stevens","Everything Is Beautiful",TRUE,"Jesus",2
"Ray Stevens","Freddie Feelgood (And His Funky Little Five Piece Band)",TRUE,"Freddie",2
"REO Speedwagon","Can't Fight This Feeling",TRUE,"Baby",2
"REO Speedwagon","Keep On Loving You",TRUE,"Baby",2
"REO Speedwagon","Sweet Time",TRUE,"Baby",2
"RiceGum Featuring Alissa Violet","Its Every Night Sis",TRUE,"Alissa",2
"Richard Marx","Hazard",TRUE,"Mary",2
"Rick Ross Featuring Drake & French Montana","Stay Schemin",TRUE,"Kobe",2
"Rick Ross Featuring JAY Z","The Devil Is A Lie",FALSE,"Barney",2
"Rick Ross Featuring JAY Z","The Devil Is A Lie",TRUE,"Jesus",2
"Rick Ross Featuring Kanye West & Big Sean","Sanctified",TRUE,"Ali",2
"Ricky Martin","Shake Your Bon-Bon",TRUE,"Juliet",2
"Ricky Martin","She Bangs",TRUE,"Baby",2
"Ricky Nelson","It's Late",TRUE,"Baby",2
"Rihanna","Kiss It Better",TRUE,"Baby",2
"Rihanna","Take A Bow",TRUE,"Baby",2
"Rihanna Featuring Jay-Z","Umbrella",TRUE,"Baby",2
"Robert Tepper","No Easy Way Out",TRUE,"Baby",2
"Robin Gibb","Boys Do Fall In Love",TRUE,"Baby",2
"Robin Thicke","Lost Without U",TRUE,"Baby",2
"Robin Thicke Featuring Kendrick Lamar","Give It 2 U",TRUE,"Baby",2
"Rod Stewart","Leave Virginia Alone",FALSE,"Georgia",2
"Roger Daltrey","Avenging Annie",TRUE,"Annie",2
"Rossington Collins Band","Don't Misunderstand Me",TRUE,"Baby",2
"Roy Orbison","Mean Woman Blues",TRUE,"Roy",2
"SaFire","Made Up My Mind",TRUE,"Baby",2
"Saga","Wind Him Up",TRUE,"Aldo",2
"Santana","Evil Ways",TRUE,"Jean",2
"Santana","One Chain (Don't Make No Prison)",TRUE,"Baby",2
"Sarah McLachlan","Fallen",TRUE,"Heaven",2
"Sawyer Fredericks","Simple Man",TRUE,"Baby",2
"Seal","Kiss From A Rose (From \Batman Forever\"")""",TRUE,"Baby",2
"Sean Kingston","Me Love",TRUE,"Baby",2
"Sean Paul","Get Busy",TRUE,"Annabella",2
"Sean Paul","Like Glue",TRUE,"Sean Paul",2
"Sean Paul","Temperature",TRUE,"Sean Paul",2
"Shakespear s Sister","I Don't Care",TRUE,"Victoria",2
"Shakira Featuring Wyclef Jean","Hips Don't Lie",TRUE,"Baby",2
"Shinedown","Second Chance",TRUE,"Haley",2
"Sir Mix-A-Lot","Jump On It",TRUE,"Ray",2
"Skyy","Real Love",TRUE,"Baby",2
"Slaughterhouse Featuring Eminem","Throw That",TRUE,"Baby",2
"Sniff 'n' the Tears","Driver's Seat",TRUE,"Jenny",2
"Snoop Dogg Featuring R. Kelly","That's That",TRUE,"Kelly",2
"Solomon Burke","Everybody Needs Somebody To Love",TRUE,"Baby",2
"Souls Of Mischief","93 'Til Infinity",TRUE,"Mike",2
"Squeeze","853-5937",TRUE,"Angela",2
"Stacy Lattisaw & Johnny Gill","Perfect Combination",TRUE,"Baby",2
"Starship","Nothing's Gonna Stop Us Now",TRUE,"Baby",2
"Steely Dan","Pretzel Logic",TRUE,"Napoleon",2
"Stevie B","Love And Emotion",TRUE,"Baby",2
"Stevie Wonder","Hey Harmonica Man",TRUE,"Lucy",2
"Stevie Wonder","Keep On Running",TRUE,"Baby",2
"Stevie Wonder","You Haven't Done Nothin",TRUE,"Jackson",2
"Stevie Wonder","You Met Your Match",TRUE,"Baby",2
"Styx","Don't Let It End",TRUE,"Baby",2
"Styx","Show Me The Way",FALSE,"Heaven",2
"Sugarland","All I Want To Do",TRUE,"Baby",2
"Sugarland","Baby Girl",TRUE,"Baby",2
"Sugarland","Stay",TRUE,"Baby",2
"Supertramp","Breakfast In America",FALSE,"America",2
"Surface","Happy",TRUE,"Baby",2
"Survivor","Poor Man's Son",TRUE,"Baby",2
"Swae Lee Featuring Slim Jxmmi","Guatemala",TRUE,"Baby",2
"System Of A Down","B.Y.O.B.",TRUE,"Moses",2
"T-Pain Featuring Lil Wayne","Can't Believe It",TRUE,"Baby",2
"T.I.","Whatever You Like",TRUE,"Jill",2
"Tag Team","Whoomp! (There It Is)",TRUE,"Steve",2
"Tatyana Ali","Daydreamin",TRUE,"Tatyana",2
"Tavares","Check It Out",TRUE,"Baby",2
"Tay-K","The Race",TRUE,"Eli",2
"Taylor John Williams","Royals",FALSE,"Cristal",2
"Taylor Swift","Fifteen",TRUE,"Abigail",2
"Taylor Swift","Tim McGraw",FALSE,"Georgia",2
"Taylor Swift","You Belong With Me",TRUE,"Baby",2
"Technotronic Featuring Ya Kid K","Move This",TRUE,"Baby",2
"Teddy Pendergrass","Can't We Try",TRUE,"Baby",2
"Teddy Pendergrass","You're My Latest, My Greatest Inspiration",TRUE,"Mona Lisa",2
"Teena Marie","Jammin",TRUE,"Baby",2
"Terry Dexter","Better Than Me",TRUE,"Baby",2
"Tessanne Chin & Adam Levine","Let It Be",TRUE,"Mary",2
"The 1975","Chocolate",TRUE,"Rebecca",2
"The Animals","Don't Let Me Be Misunderstood",TRUE,"Baby",2
"The Beach Boys","California Saga (On My Way To Sunny Californ-i-a)",TRUE,"Penny",2
"The Beach Boys","Come Go With Me",TRUE,"Baby",2
"The Beach Boys","Don't Worry Baby",TRUE,"Baby",2
"The Beach Boys","Please Let Me Wonder",TRUE,"Baby",2
"The Beach Boys","Shut Down",TRUE,"Buddy",2
"The Beatles","Eleanor Rigby",TRUE,"Eleanor",2
"The Beatles","Let It Be",TRUE,"Mary",2
"The Beatles","The Ballad Of John And Yoko",FALSE,"Paris",2
"The Byrds","All I Really Want To Do",TRUE,"Baby",2
"The Charlie Daniels Band","The Devil Went Down To Georgia",FALSE,"Georgia",2
"The Chi-lites","I Found Sunshine",FALSE,"Heaven",2
"The Chi-lites","I Found Sunshine",TRUE,"Baby",2
"The Clipse","Grindin'",TRUE,"Jack",2
"The Crystals","Da Doo Ron Ron (When He Walked Me Home)",TRUE,"Bill",2
"The Dave Clark Five","Because",TRUE,"Baby",2
"The Dave Clark Five","Bits And Pieces",TRUE,"Baby",2
"The Dave Clark Five","Can't You See That She's Mine",TRUE,"Baby",2
"The Dave Clark Five","Catch Us If You Can",TRUE,"Baby",2
"The Dave Clark Five","Glad All Over",TRUE,"Baby",2
"The Dave Clark Five","I Like It Like That",TRUE,"Baby",2
"The Dave Clark Five","You Got What It Takes",TRUE,"Baby",2
"The Doors","Runnin' Blue",TRUE,"Otis",2
"The Dramatics","Be My Girl",TRUE,"Baby",2
"The Dramatics","Shake It Well",TRUE,"Baby",2
"The Everly Brothers","Love Of My Life",TRUE,"Baby",2
"The Game Featuring Drake","100",TRUE,"Wayne",2
"The Game Featuring Kanye West","Wouldn't Get Far",TRUE,"Jay",2
"The Grass Roots","I'd Wait A Million Years",TRUE,"Baby",2
"The Guess Who","Rain Dance",TRUE,"Don",2
"The Hollies","Bus Stop",TRUE,"August",2
"The Human League","Tell Me When",TRUE,"Baby",2
"The Isley Brothers","I Turned You On",TRUE,"Baby",2
"The J. Geils Band","Must Of Got Lost",TRUE,"Baby",2
"The Jacksons","Torture",TRUE,"Baby",2
"The Jeff Healey Band","Angel Eyes",TRUE,"Baby",2
"The Jets","Cross My Broken Heart (From \Beverly Hills Cop II\"")""",TRUE,"Baby",2
"The Kinks","Destroyer",TRUE,"Lola",2
"The Manhattan Transfer","Route 66",FALSE,"Louis",2
"The Manhattan Transfer","Route 66",TRUE,"Janis",2
"The Manhattan Transfer","Trickle Trickle",TRUE,"Ronnie",2
"The Mills Brothers","Cab Driver",TRUE,"Mary",2
"The Moody Blues","The Other Side Of Life",TRUE,"Baby",2
"The New Birth","It's Been A Long Time",TRUE,"Baby",2
"The O'Jays","Darlin' Darlin' Baby (Sweet, Tender, Love)",TRUE,"Baby",2
"The Pointer Sisters","Going Down Slowly",TRUE,"John",2
"The Pointer Sisters","I Need You",TRUE,"Baby",2
"The Pussycat Dolls Featuring Busta Rhymes","Don't Cha",TRUE,"Baby",2
"The Righteous Brothers","Hung On You",TRUE,"Baby",2
"The Righteous Brothers","On This Side Of Goodbye",TRUE,"Baby",2
"The Righteous Brothers","You've Lost That Lovin' Feelin'",TRUE,"Baby",2
"The Rip Chords","Hey Little Cobra",TRUE,"Baby",2
"The Rolling Stones","Saint Of Me",TRUE,"Jesus",2
"The Rolling Stones","You Can't Always Get What You Want",TRUE,"Jimmy",2
"The Roots Featuring Musiq","Break You Off",TRUE,"Baby",2
"The Shangri-Las","Leader Of The Pack",TRUE,"Jimmy",2
"The Silkie","You've Got To Hide Your Love Away",TRUE,"Baby",2
"The Spinners","Could It Be I'm Falling In Love",TRUE,"Heaven",2
"The Stylistics","Rockin' Roll Baby",TRUE,"Joe",2
"The Temptations","Girl (Why You Wanna Make Me Blue)",FALSE,"May",2
"The Weeknd","Attention",TRUE,"Baby",2
"The Weeknd","Party Monster",TRUE,"Angelina",2
"The Weeknd","Six Feet Under",FALSE,"Bentley",2
"The Weeknd","Tell Your Friends",FALSE,"Queen",2
"The Weeknd","True Colors",TRUE,"Baby",2
"The Weeknd Featuring Ed Sheeran","Dark Times",TRUE,"Baby",2
"The Whispers","Innocent",TRUE,"Baby",2
"The Wreckers","Leave The Pieces",TRUE,"Baby",2
"The Yardbirds","Ten Little Indians",FALSE,"Heaven",2
"Thin Lizzy","The Boys Are Back In Town",TRUE,"Dino",2
"Three 6 Mafia Featuring Kalenna","Shake My",TRUE,"Baby",2
"Three 6 Mafia Featuring Young Buck & Eightball & MJG","Stay Fly",TRUE,"Paul",2
"Three Dog Night","One Man Band",TRUE,"Baby",2
"Til Tuesday","Coming Up Close",TRUE,"Dylan",2
"Tim Curry","I Do The Rock",TRUE,"John",2
"Tim McGraw","Southern Voice",TRUE,"Hank",2
"Timbaland Featuring Justin Timberlake","Carry Out",TRUE,"Baby",2
"Timbaland Featuring Katy Perry","If We Ever Meet Again",TRUE,"Baby",2
"Timbaland Featuring Keri Hilson","The Way I Are",TRUE,"Baby",2
"Toby Keith","As Good As I Once Was",TRUE,"Dave",2
"Toby Keith","Trailerhood",TRUE,"Carl",2
"Tom Jones","Green, Green Grass Of Home",TRUE,"Mary",2
"Tom Jones","The Young New Mexican Puppeteer",TRUE,"Abe",2
"Tommy Shane Steiner","What If She's An Angel",FALSE,"Heaven",2
"Tone-Loc","Funky Cold Medina",TRUE,"Sheena",2
"Tony Joe White","Polk Salad Annie",TRUE,"Annie",2
"Tony Orlando","Happy Times (Are Here To Stay)",TRUE,"Baby",2
"Tony Toni Tone","The Blues",TRUE,"Dwayne",2
"Too Short Featuring Lil Jon & The East Side Boyz","Shake That Monkey",TRUE,"Bruce",2
"Tracy Byrd","Watermelon Crawl",FALSE,"Georgia",2
"Trey Songz Featuring Nicki Minaj","Bottoms Up",TRUE,"Mary",2
"Trey Songz Featuring Nicki Minaj","Touchin, Lovin",TRUE,"Nicki",2
"Trippie Redd","Love Scars 3",TRUE,"Baby",2
"Trippie Redd","Topanga",TRUE,"Jesus",2
"Twista Featuring R. Kelly","So Sexy",TRUE,"Baby",2
"Twista Featuring Trey Songz","Girl Tonite",TRUE,"Marvin",2
"Tyga","Rack City",TRUE,"Mike",2
"Tyga Featuring Offset","Taste",TRUE,"Mary-Kate",2
"Tyrese","Nobody Else",TRUE,"Baby",2
"U2","Mysterious Ways",TRUE,"Johnny",2
"U2","Sweetest Thing",TRUE,"Baby",2
"Ugly God","Water",TRUE,"Mike",2
"Usher Featuring Nicki Minaj","She Came To Give It To You",TRUE,"Nicki",2
"Van Halen","Why Can't This Be Love",TRUE,"Baby",2
"Van Morrison","Wavelength",FALSE,"America",2
"Vanessa Williams","Running Back To You",TRUE,"Baby",2
